iteration,delta_log_loss_residual_minus_xgb,delta_brier_residual_minus_xgb,delta_pr_residual_minus_xgb,delta_roc_residual_minus_xgb
2950,0.0016342049229326472,0.0007599057374783613,-0.008794114562411581,-0.0028885555301861876
2951,0.001887960138389766,0.0006935516262472075,-0.0021777230106279077,-0.002932081523203789
2952,0.001869950370126272,0.0008267788323730596,-0.0036667895042679644,-0.0023643786530385125
2953,0.0016515238456374925,0.0007256348296456328,-0.003808497075280304,-0.003433550943474195
2954,0.0010520709786094873,0.00046943387019829363,-0.0020292928397089294,-0.0013407487501918558
2955,0.0023140625401821824,0.0009317243560698907,-0.005767184924361735,-0.003979108172568857
2956,0.002535229526647198,0.001070776971740045,-0.003944095118801227,-0.004167485302341123
2957,0.0019431850543090157,0.0007117495243166572,-0.0027794213270880275,-0.003906715122568127
2958,0.0006736693230214863,0.0002857592871467196,-0.0016263680722302665,-0.0015968497748943822
2959,0.0015498196322148439,0.0005948090167568754,-0.0016086291916613815,-0.002802533348203573
2960,0.0007400601633904547,0.00045250283548162185,-0.0017567095570475422,-0.0009617959353191985
2961,0.0014383097373912301,0.0006076989335173089,-0.003503824555040891,-0.0029963976825645444
2962,0.000750561714205733,0.0003910137067190955,-0.0029166628767027802,-0.0014722216578282321
2963,0.0019894210853644845,0.000811055796158533,-0.005692853086346095,-0.0036556979108754994
2964,0.0014324585048960392,0.0005888743907246918,-0.0019055088035238588,-0.003004244294066538
2965,0.001611835089981306,0.0008115059263459901,-0.005481886732668584,-0.0015536847489773242
2966,0.000555282602135998,0.00015487394951305133,0.0021448725225509113,-0.001837148575746017
2967,0.0016472450751048306,0.000804872523072514,-0.006218225033870761,-0.0018874990637404165
2968,0.002354302471144931,0.0009354894916193957,-0.004120696797680956,-0.0046550608588412645
2969,0.0027178496493434068,0.001163597563514307,-0.008506839224333373,-0.003701614749658244
2970,0.0015736696956500928,0.0006213250202750098,-0.003687228654576935,-0.0029693287438106175
2971,0.00039186490044351707,0.0001667114901093003,-0.0011960123825884295,-0.0015504004235884494
2972,0.0010073530937039221,0.0004937825352709369,-0.0031500790178381477,-0.0013602615026814258
2973,0.0023010342534344197,0.000968758434996192,-0.004411076925797286,-0.003328294713658031
2974,0.002081208174229743,0.0008907408443102893,-0.0038740358763231786,-0.002535227743085011
2975,0.001556560490335257,0.0007833267025320056,-0.008154096744931838,-0.00220099585542588
2976,0.002409323290560428,0.0009938957273793736,-0.007504037203992897,-0.004175880313811442
2977,0.0014481266299460338,0.0005882588717298631,-0.00211411889516655,-0.0020434058526526133
2978,0.00246942991574417,0.001040903906867785,-0.006711667973275159,-0.004313112049199708
2979,0.00239554611270848,0.000976305528719329,-0.0025527702383107975,-0.003518917892481044
2980,0.0019339545967371197,0.0007094946399083257,-0.005490858251197106,-0.004758518546060908
2981,0.0018735096181548005,0.000784978263982633,-0.0052800298905949505,-0.0021405752391016053
2982,0.0013520735077278134,0.0005467590784203058,-0.0010107393278596666,-0.0021948245495190255
2983,0.0021035613663051844,0.0007913770295084332,-0.006058979716118795,-0.003956576213176799
2984,0.002431083741292417,0.001112960357703363,-0.007987874670932704,-0.0033610151049667802
2985,0.001956450310580893,0.0007054361738901282,-0.001984662517494351,-0.003663257527004138
2986,0.0023699878775139682,0.0010279110654557166,-0.0017944282827360714,-0.002415127371111936
2987,0.0014032213170535046,0.0006229373670067762,-0.0017388568431527807,-0.002443109002997046
2988,0.0015112206062489753,0.0007717129651604038,-0.006344475589052934,-0.003229707884456534
2989,0.0024993135764074803,0.0010426583128175515,-0.009087144085801746,-0.0038486160224362465
2990,0.002272792691628167,0.0009299799272912412,-0.004943103146236472,-0.004327949346294546
2991,0.0023274063235912967,0.0009420644849960358,-0.004641420843447319,-0.003997791871843237
2992,0.0017149969180019209,0.0007781927963184387,-0.0037852103540821913,-0.002798036787303393
2993,0.0006267984811684224,0.00029947773440852643,0.0009141014567710104,-0.001283993825447971
2994,0.0016263708188219428,0.0007109529555588412,-0.005681581746560083,-0.0027085628808918294
2995,0.0026157710225878095,0.0011080603356159735,-0.006905162804505316,-0.0033265259183450357
2996,0.0014864600982905651,0.0005958490299477759,-0.0014849145805849728,-0.002228460021546419
2997,0.0017353955888111394,0.0006454716388697157,-0.0013957009377718599,-0.003167461231236568
2998,0.002423295967199257,0.0009651437093906867,-0.003676428811760446,-0.003980635994238035
2999,0.0027554010754426983,0.0012166493694997782,-0.00811657643110636,-0.0037612534753923565
3000,0.001381583163570732,0.0005463102898689565,-0.0009513798599883327,-0.002401509728260476
3001,0.001002497467986585,0.0003794416411848356,-0.0019796077493618447,-0.0020321953666260217
3002,0.0009198901055951225,0.00035003384727774756,-0.002421167308297001,-0.001723910296308917
3003,0.0022525274563039988,0.0008407381921370083,-0.00383407325399282,-0.00514525340028138
3004,0.0019736940236626532,0.0008701956845763303,-0.005369684554011489,-0.0031848827069907992
3005,0.0010418281400146334,0.0003963257907984852,-0.002566312957764161,-0.0025832238908239935
3006,0.001927516472059576,0.0007772476610602153,-0.004508500372556401,-0.0024220212128206464
3007,0.0033224200110673063,0.00136900060444195,-0.006654126390169934,-0.0056470061408046
3008,0.002388464674773383,0.0009514216284049193,-0.006688715276744861,-0.0033122319405166634
3009,0.0032771287313630992,0.0012771453614073836,-0.00969734368497055,-0.006267316220895158
3010,0.0022013229510210452,0.0008384940903239935,-0.006824511692716306,-0.004347212641876319
3011,0.0013440590114126572,0.0005527606527775952,-0.0025860394322515523,-0.0022064617809299802
3012,0.0023910297488238808,0.0010537395354817403,-0.005632882015915219,-0.0034575132771009764
3013,0.0013385858005142692,0.0005431737281925697,-0.0016132624961827657,-0.0017878207984900474
3014,0.0010382874993490887,0.0004371132503169506,0.00029388722224338304,-0.0017450087124473157
3015,0.0010994831523352122,0.0004777535189120219,-0.0014322300504375218,-0.0018099805716863537
3016,0.002125756272040702,0.0009380394093108091,-0.011605733432367149,-0.0035016861168825075
3017,0.0031484860651430635,0.00138730399397477,-0.012530340972074061,-0.004083389281963945
3018,0.0019278607386367108,0.0006778577705131017,-0.0016233896615135968,-0.003194935916704944
3019,0.0027648104470504586,0.001350521065903304,-0.006369526994022656,-0.001989878066048667
3020,0.0009800567389374737,0.00045023370306868093,-0.0013957691057652766,-0.0020132712534656205
3021,0.0021981005532373254,0.000983085432185976,-0.012709839335332873,-0.0033715596330275988
3022,0.001767548152841747,0.0007241805060896611,-0.007428625392666033,-0.0028223682798494965
3023,0.003790878724201141,0.0015727803114367334,-0.009451253251964886,-0.005574802860167094
3024,0.001879627946408613,0.0007259076497648231,-0.004047182131903637,-0.004343427237124664
3025,0.0018459412723009772,0.0007974963150465253,-0.0032999371757033713,-0.0030013877065352412
3026,0.0013830650795189081,0.0004788054628084293,-0.0009270881905149575,-0.0029354171623079406
3027,0.002531433082818779,0.0010484653972027136,-0.006590894074515352,-0.003271367698818417
3028,0.0024867223646337644,0.0009835411570448815,-0.0019149412039344837,-0.0034706993249832285
3029,0.0031415737987953163,0.0013672192469591227,-0.008954968453124434,-0.004279329131668952
3030,0.0026108944286220015,0.0010924363545122828,-0.007184987745692539,-0.0028174330114130175
3031,0.0015619896285122836,0.0006253709295102883,-0.002028517482782044,-0.0027300212453015282
3032,0.0007845151051220078,0.000352894982018237,-0.001299853977637766,-0.0013133573304795476
3033,0.0016446396458688062,0.0005319988517643315,-0.0026932763303946228,-0.00391379289003313
3034,0.0014560164197378045,0.0004953064241270677,-0.003802328246974629,-0.0032501623898744114
3035,0.0032521904559530412,0.0014209373501913314,-0.011755762597215003,-0.004423625801685649
3036,0.0009045742563444925,0.00045356983366129366,-0.0028276584201064603,-0.0012219711454892757
3037,0.0023018877722174036,0.0008407962912422851,-0.006126298104198291,-0.004137488144858592
3038,0.0029870513771197427,0.001280792779254858,-0.00864401793403835,-0.004696026807084697
3039,0.0011173346892426883,0.0004141544084561022,0.0003843866536743512,-0.0025370214975219962
3040,0.0025708017521768878,0.0009576812275659263,-0.00760308517218794,-0.004194987042650422
3041,0.001704814402919641,0.0007563695145975102,-0.004690386982207362,-0.0021976941653282234
3042,0.002278959735558528,0.0009729073236943719,-0.007798692512075878,-0.0040118873060777105
3043,0.0017359399173559331,0.000639228356585364,-0.003538251954111782,-0.003607544066244195
3044,0.0017997809200371861,0.0007431122041358096,-0.004149559175824269,-0.0030011157675218225
3045,0.002311239010562516,0.0009274939024240536,-0.005016327430587275,-0.003923027327282669
3046,0.00162774847073055,0.0007618495689982463,-0.006739728004194423,-0.001991695893088341
3047,0.001269471654916865,0.0005533142588192985,-0.0030356297567508683,-0.002026733862892982
3048,0.0020229348176237227,0.0007934285584181855,-0.002012409734660825,-0.0034469228724637313
3049,0.0018215135545310845,0.0007312388786143154,-0.00213034740761997,-0.0036873446205547555
3050,0.0017083246156199827,0.0007858752466638474,-0.002799354248821717,-0.0025072211403391886
3051,0.0016556929866798908,0.0008162680640222408,-0.006177265680708255,-0.002367639782285935
3052,0.0014048394148201693,0.0005605365796799155,-0.00402786871599925,-0.003477880259667665
3053,0.0018130832140690334,0.0006088539584057917,-0.0014832334793990487,-0.0039837762641442565
3054,0.0034063121682593733,0.0015001668046367989,-0.011556594573235046,-0.00506109204726557
3055,0.0022638104018257166,0.0010215510599049793,-0.010563961377272946,-0.002401300396522421
3056,0.001878922888416401,0.000911094759001696,-0.004101861182265076,-0.0017136697408304258
3057,0.002694768740128861,0.0010837496605660135,-0.004374817748731108,-0.004430848582951508
3058,0.0030310410907453678,0.001337543319183232,-0.008648957643239696,-0.00468573275165618
3059,0.0010215736503317863,0.00039973272700616347,-0.0003286875707713133,-0.0025280401215639348
3060,0.001122253966113651,0.00039260574977814655,-0.005224287959701923,-0.0024055146104253744
3061,0.003205685436081074,0.0013932167079245272,-0.00950672518134088,-0.0055849419412062895
3062,0.002130809021609892,0.0008165166182471373,-0.005025628955284467,-0.0036416652291322293
3063,0.0021311285039649075,0.000914334791393856,-0.0015350209237560697,-0.0023248255787748917
3064,0.002047814232682077,0.0008618531221327719,-0.006492513814816914,-0.0033036830111004
3065,0.0015587634893286517,0.0007316961987846593,-0.0037394675863067772,-0.0018053254567776955
3066,0.0019976737950314627,0.000881703041169607,-0.009326751607708794,-0.0031110004977601413
3067,0.0008601500550865504,0.0003336687317999909,0.0003567215099942178,-0.0013570813283430017
3068,0.0022984284914683295,0.0009540593462751545,-0.003949133675248739,-0.0032431775663084306
3069,0.0020112112214998312,0.0007839674095929672,-0.00382161077452442,-0.0039216593121385035
3070,0.0027290470855920734,0.0010176075723414557,-0.0046029034198440955,-0.005140264713227483
3071,0.002783623083549014,0.0011294527360855844,-0.005875957843049284,-0.003980361032660529
3072,0.001570859455369833,0.0007727674840572463,-0.008131213749113686,-0.001987867317161607
3073,0.0014232727852848681,0.0005278342786178281,-0.0015120250254504475,-0.0017544816336594327
3074,0.0024382793918489853,0.0010459260574022522,-0.006678192635968472,-0.0037608415941043916
3075,0.001470191379243202,0.0006382872807199347,-0.0032206344508665663,-0.0022823708481293226
3076,0.002121310815426769,0.0008126459928699259,-0.009913381319954007,-0.003914063702108117
3077,0.0024528864169958142,0.0009792809131465574,-0.005633833216674766,-0.0041423026861657775
3078,0.002050375691065587,0.0008917975789616284,-0.0058644845344529295,-0.00270030587751402
3079,0.002518127272172932,0.0012035232849811062,-0.008725109400267606,-0.0025959468582419376
3080,0.0009095006893827806,0.00045354824954960127,-0.004363563213448274,-0.0020128294174469596
3081,0.0015456229839178048,0.0006203155908305336,-0.0053856246697226995,-0.003521970049166656
3082,0.0011585277680281614,0.0004688512152201396,-0.0005476443276582477,-0.0023898898898899734
3083,0.002971738895138465,0.0012616020300934838,-0.006992529466554265,-0.004904336136555387
3084,0.003391206430611249,0.001410908306812092,-0.010715653176932294,-0.004964490498500895
3085,0.0017421970485642646,0.0007325851313709775,-0.004307641982101429,-0.00279757011053261
3086,0.00155227331931862,0.0006749959890899881,-0.0013372984228607887,-0.003098774026375928
3087,0.0013670375453164185,0.0005871414269160713,-0.007509417629268933,-0.001758251281607004
3088,0.0028810881199355376,0.00124285156825929,-0.01001595679517997,-0.0041844066586333994
3089,0.0021308476496078033,0.0009247124757622571,-0.007683881127581116,-0.003621147371147382
3090,0.0016801912056358947,0.0007423435307209181,-0.00291678109063781,-0.0033468848673157137
3091,0.0018201702914619755,0.0007830551610563674,-0.007163750745431907,-0.002716393742152934
3092,0.002525996535859387,0.0010781323560646594,-0.005997062745352222,-0.0020646797373211623
3093,0.0011739276655464703,0.0006130478051868671,-0.003905485357116767,-0.0020291352888515135
3094,0.002261697274841601,0.0008023534942405153,-0.005791910098382869,-0.004629966576903843
3095,0.0003340192120923069,9.158286673754956e-05,0.00223397798731112,-0.0019149069752840697
3096,0.00135240140871834,0.0007321079561476151,-0.0068104663303244495,-0.0015264070281899578
3097,0.0024141339868731793,0.0009244265739628554,-0.0051068902668146565,-0.0044863097159192344
3098,0.001136600085795969,0.00047138390903417315,-0.0021491257624131066,-0.002465956128556046
3099,0.0024952641655476837,0.0010174065352826223,-0.003998687574716386,-0.003758996922607394
3100,0.0011393655395453006,0.0005002561472661204,-0.0033712283661402886,-0.0024100426869333447
3101,0.0024020467138779478,0.0009575981975962766,-0.00750349134052869,-0.0051024949769832295
3102,0.0016364752476305533,0.0007177741037844854,-0.004651791498458291,-0.0020255135673254987
3103,0.002379734134703937,0.0011732895294017665,-0.011775547946495213,-0.0031098225790464618
3104,0.0015064084266028788,0.0007150521608236815,-0.005309061530386516,-0.0027271374667655612
3105,0.004540047734296893,0.0018899022166637969,-0.01972894952995835,-0.006434406270387494
3106,0.002635924423463276,0.0011421924619438029,-0.007534283902514871,-0.004011568480122407
3107,0.0007989900981644205,0.0003633714025554624,-0.002517679250779614,-0.0013491357802364323
3108,0.002416174901666568,0.0009401852116071585,-0.0012041660873601256,-0.004217785573769506
3109,0.00152939102286892,0.0006226822716486058,-0.004423282248834037,-0.0026701201510106465
3110,0.002591688679276727,0.0010992261726725239,-0.003412688769307115,-0.0031137431154368844
3111,0.001267842941919728,0.0005437433081333654,-0.005012384365441158,-0.0026168560221289106
3112,0.0010716880217022107,0.00047488878280810276,-0.0019207151568920722,-0.001531825846079693
3113,0.0018460962308516349,0.0006425140625027914,-0.0014593122110516665,-0.004349958265282283
3114,0.00242574638953319,0.0009818355562025705,-0.004161141291684933,-0.004235738157391533
3115,0.0020048840314618177,0.0008583311590501796,-0.00600527238463866,-0.003745616769114557
3116,0.001534957405908366,0.0008379111504253911,-0.0069558202202381625,-0.001144960513759563
3117,0.0011765425383458705,0.0006408475779692002,-0.0026905406590330694,-0.0017807401058597128
3118,0.002228136530844582,0.0009114573304417339,-0.0052188859762216655,-0.003958760403740769
3119,0.003960203762642889,0.0015249742569839742,-0.01326935473920915,-0.006535913817900196
3120,0.0017145541374392614,0.0007301505402469155,-0.006204601532521503,-0.0025629051089012256
3121,0.0026394821857176898,0.0011322782633322315,-0.00837289141335662,-0.0035064656011071227
3122,0.001601289150761409,0.0006301045685994655,-0.0025052928326753654,-0.003167888909934913
3123,0.0018312394585358605,0.0006822290939215714,-0.006049487325210212,-0.0037363408002667464
3124,0.001560875675720108,0.0006751566213896443,-0.004514106083561953,-0.0032123499806427924
3125,0.0018470974354133363,0.0007763168856788627,-0.0055271570014075455,-0.0029560839952248452
3126,0.0003173591185225977,0.00017603748332237212,-0.0008771478727909732,-1.7051301398618435e-06
3127,0.001841256490794363,0.000768058762310897,-0.006120070830386903,-0.0034444315560195893
3128,0.0023290220731587707,0.001011148268190043,-0.013042177569484448,-0.00412209795528351
3129,0.0020687515184337757,0.0008399359728160083,-0.0022725775560633044,-0.0038485258724428872
3130,0.0005584488572407675,0.0002782849744083493,-0.001904093755793257,-0.001083575199925968
3131,0.0017931346478454735,0.0006674180654664408,-0.0068201458949543325,-0.003402585299137062
3132,0.001947579606164318,0.0008953519490486894,-0.0049887424043831285,-0.0037747223254470663
3133,0.001682201969511521,0.0005958094888459109,-0.0022754995660044797,-0.003776208910805101
3134,0.0022749644442624506,0.0010244104390704778,-0.011100976907653548,-0.004059880722114828
3135,0.0016925352553464057,0.0007700201304992049,-0.0031674895900296596,-0.002000941619585639
3136,0.0018855438529236102,0.0007297986587357641,-0.0041544774289079545,-0.0033676863218555786
3137,0.0006618963516269449,0.00020454841886957675,-0.0013697750402039688,-0.0013379967001235782
3138,0.002489453226074856,0.0010115473249229512,-0.004108554670917919,-0.0047144835451287115
3139,0.0008068201105161377,0.0002932759431404641,0.0003913466814540745,-0.0031193050589587434
3140,0.001188953559632,0.00047172353846230974,-0.002092099545717485,-0.0026076569426093377
3141,0.002249578879048031,0.0010160895900071243,-0.010836723285494065,-0.0033295028578023134
3142,0.001027478445243979,0.00040118949133921555,-0.000631724651784682,-0.0014990551410020148
3143,0.001974245999246116,0.0008639010452217988,-0.006967197998495489,-0.003229212426687611
3144,0.00219600538335718,0.0009171113833294775,-0.004044575962666108,-0.003972812327835307
3145,0.0021827554678942596,0.0010355832569725887,-0.009551056542472958,-0.0027660047092274986
3146,0.0030631928779958906,0.0012521769620564283,-0.007984675408079678,-0.004724129560271906
3147,0.0034018687874449727,0.0013240068601311217,-0.008213703816538354,-0.006755480564614613
3148,0.003015112774109485,0.0011751577756452802,-0.005261605471004849,-0.00440543663773163
3149,0.001986518152301331,0.0007413051807104165,-0.0029168014899419448,-0.0036141092870793923
3150,0.002554403234751035,0.0010932676445631617,-0.005497048958016559,-0.004362136029353869
3151,0.0005180086600896638,0.00023916792400624498,0.0010406947141962664,0.00033837415427506734
3152,0.0013721108740584742,0.0005708662170575973,-0.002131186060495671,-0.0027304971665125244
3153,0.0014477266679704393,0.0006492790926091452,-0.003053710073823046,-0.0019315233427733558
3154,0.0020556766760967404,0.0008368394048679229,-0.0069750275117961835,-0.003994306051918528
3155,0.0018422354688117926,0.0006591999551233962,-0.003629538970443602,-0.003783193138710228
3156,0.0025269279360369268,0.0009642807430790268,-0.004498719054928602,-0.0038770585645090394
3157,0.0009771125861508523,0.0004373848015597481,-0.0024539196849610034,-0.001161010473281876
3158,0.0025719614423236337,0.0010588139439308697,-0.007885577839114533,-0.004875211929459278
3159,0.0005023349133981281,0.00013244330832529183,0.0022464045260254806,-0.00137314082170914
3160,0.0014915707136711753,0.0006344642668598688,-0.004723859607001002,-0.001891025332421914
3161,0.002101651244363345,0.0009869341654942243,-0.007041083057950315,-0.003034455680613002
3162,0.0008896285997387343,0.00046390084266867415,-0.005894706389369231,-0.0007243978442919019
3163,0.0006362952775982311,0.00020121907507142378,-0.0006870778556983259,-0.0016785337914422271
3164,0.0011414646879709944,0.0005225134000298171,-0.0013719110766078346,-0.0012582981828536122
3165,0.0012871138123776715,0.0006052606178842124,-0.0004369460516179813,-0.000655437530561187
3166,0.001032339603470378,0.0004777107415772641,-0.0028643808869206477,-0.00214892955354673
3167,0.000886423190785024,0.00036253124569482487,0.0003423835808541442,-0.0021707788994701493
3168,0.0023921638227284436,0.0009686991269747813,-0.008522355557076144,-0.003999174761242674
3169,0.0014848779621896568,0.0005819205039546971,-0.0017274024149498968,-0.002955848817499551
3170,0.002258129382468943,0.0008705724481926636,-0.0023436776744439336,-0.004283633562508049
3171,0.003961113143550188,0.001673090872452182,-0.009490684089148604,-0.005488020823721573
3172,0.002747964754406418,0.0012418043080461016,-0.004327853330741982,-0.003022396007668293
3173,0.002243649622190702,0.0009347093748483526,-0.003896422544088285,-0.0033139836027376024
3174,0.0029202327108102666,0.0011808111353532047,-0.0065009981035277775,-0.005597535591189695
3175,0.0018952543968702162,0.0008312046693886854,-0.008972436489683155,-0.0027852788572013676
3176,0.0018424047442008318,0.0007894249137484488,-0.003250493998773807,-0.002734930430089766
3177,0.003082621320710799,0.001475373407003322,-0.009189555428630536,-0.004070773446954945
3178,0.002881345669790647,0.0012265002642395106,-0.010351615408043024,-0.003511286147654946
3179,0.002751514704769753,0.0011567339377440977,-0.008986952680768878,-0.0037339315617975766
3180,0.0009297752958299377,0.00041465308996854744,-0.002735660453329125,-0.002335728064295828
3181,0.0014765563427173722,0.0006954058411317854,-0.003487540041226256,-0.001975562593222624
3182,0.0030907641273003605,0.0013501305868933444,-0.0050829241690454885,-0.004521730589616579
3183,0.001846945629151442,0.0007593432326319371,-0.005983741955820576,-0.002263367153932716
3184,0.002076762477216554,0.0008345575957020013,-0.0056027959266537475,-0.0033358456116513446
3185,0.0016149967324179393,0.0006873425644495224,-0.0059950140767051074,-0.002041153543345331
3186,0.002641122955942876,0.0010390261864428874,-0.005641760931956896,-0.005133060460929428
3187,0.001807351468726126,0.0008312624902399313,-0.008207405504810805,-0.002577474676561997
3188,0.0021287535588180306,0.0008729359452665231,-0.0058086704859910965,-0.004604486422668197
3189,0.0019525619960075735,0.0008219506472067484,-0.005942689976353055,-0.0036535094596007456
3190,0.0020182174976546285,0.0008737002379878844,-0.00892668909428268,-0.0032366714246361283
3191,0.0020095457927598592,0.000947155770502639,-0.009313229833876002,-0.0027091826945119246
3192,0.002274982131724723,0.0008624654173316204,-0.0011624747794459767,-0.0030832201808180804
3193,0.000598497304799217,0.00033673998607428035,-0.0020781808333764085,-0.0014104132376461243
3194,0.002026231072408846,0.0008028528856076633,-0.004588563430670878,-0.003059624117384363
3195,0.0018923295677012453,0.0007911571880918067,-0.004876396295816654,-0.003587654832692966
3196,0.001820695514980153,0.0008449883982687423,-0.0077897018781701854,-0.0022084611488585315
3197,0.0016216512246024495,0.000593612154059231,-0.00030598299166517684,-0.004165907296033056
3198,0.0031870385291438708,0.0012388162007060943,-0.00940769942413755,-0.0054593823024770005
3199,0.001568162926987915,0.00072198534419321,-0.004357733272529141,-0.0013353040579429098
3200,0.0012299007750882218,0.0005013987809834586,-0.002331339607721028,-0.0025191641938673293
3201,0.003054473703083427,0.0012290232720247596,-0.010332174776149283,-0.005308390628129045
3202,0.0009694642244275076,0.0004351451616990687,-0.0006531590595877934,-0.002469866686713673
3203,0.0018122802682503103,0.0007327517703943076,-0.0030474740866810457,-0.0041070245565454355
3204,0.0019073033665533146,0.000752538581469675,-0.0037983246435109863,-0.0037476982886345267
3205,0.0025622043584275778,0.001069305481968874,-0.00478151809850097,-0.0047200988562561275
3206,0.0021534791785190466,0.0007934483880174259,-0.004779443943434325,-0.004072700444657129
3207,0.0023684835607872823,0.0010096039477893726,-0.0018430055817279523,-0.002982433692830355
3208,0.0030996820830839766,0.0012499731889702714,-0.007706906078014719,-0.004863459088074618
3209,0.0002285495357333689,5.6523624507309744e-05,3.1659972269004744e-05,-0.0010619860194862607
3210,0.0039628619166157675,0.0017482483469675736,-0.010201835642000723,-0.005457380457380534
3211,0.001816937180389444,0.0006269212542078795,-0.0024358315952148213,-0.00326104735455246
3212,0.0024357998622559496,0.0009949355736035004,-0.006244098220762884,-0.004307995287580746
3213,0.0008995198766275081,0.00024773732348107314,0.0011447022616242752,-0.0028812245995224472
3214,0.0019536159618323,0.0008102127401648507,-0.00608026489894975,-0.0024927797833934617
3215,0.002478653464196512,0.001089684242677219,-0.009676983174626064,-0.0033824302927292216
3216,0.0012371423586922115,0.0005722636581396712,-0.003903663559616133,-0.0023937950905384975
3217,0.0025775039468357575,0.0010715809042122493,-0.006798075309264906,-0.003981577774476164
3218,0.000651058775381741,0.0004337146518044177,-0.0023034938691083306,-0.00047563442174503034
3219,0.002304902513270368,0.0010627031960711297,-0.006367122326432051,-0.00290351399642641
3220,0.0007041325021160949,0.00035732922686806945,-0.004580023380634846,-0.0006680665745590897
3221,0.0010052083314942006,0.00041775686581102534,0.0008815629944985415,-0.0020190202498360232
3222,0.0013264690823597824,0.0005033867942400017,-0.004189057827803655,-0.003187440122891405
3223,0.0020869647631542865,0.0009686505023486502,-0.005279692102279687,-0.0026244944253034364
3224,0.002155468058183896,0.0008715346445956618,-0.010601252611889045,-0.003082085717704519
3225,0.002278990495401978,0.0008834381089658505,-0.005245461515882399,-0.003291011060913007
3226,0.0015423829774637854,0.0006541122202835259,-0.0022420366605033215,-0.002640628741999551
3227,0.0025412364610517546,0.0011548953288291752,-0.006727620158627268,-0.003909430203341557
3228,0.0030688764322357454,0.0012773555815107085,-0.011504036705537068,-0.004455010816252325
3229,0.0024865717520113906,0.001018933643917641,-0.007124334033419055,-0.004629487218923867
3230,0.0011913989231671085,0.0005446986173577306,-0.002101082239412244,-0.0019935811315120455
3231,0.0006774277572151322,0.00031415886808797144,0.0030793724655358012,-0.0015776992598219852
3232,0.0011027032566633954,0.00048421690027619646,-0.0028434423318611235,-0.0019312544294827205
3233,0.0010585724959256693,0.0005049418728630961,-0.0034878261859881965,-0.001464295735129073
3234,0.0019301584385835735,0.0009385824606179538,-0.007549560679699918,-0.0022220572588027565
3235,0.0015880962593758374,0.0007164673009518174,-0.006166164456707646,-0.002314890186137064
3236,0.0019056231906550147,0.0008638175342322585,-0.005407489057030368,-0.002833566869064219
3237,0.0019056776202910908,0.0006918360704683546,-0.0046408008919636146,-0.0038509316770186652
3238,0.0014808007352141717,0.0005829469515888086,-0.0051431157510379855,-0.0017022015300526272
3239,0.003129529872991421,0.0013588663810143453,-0.009632128449039101,-0.0040620715283383735
3240,0.0025219566763513557,0.0010431075307788806,-0.004830952530516297,-0.004750599195043836
3241,0.002008152550800779,0.0008830221296178276,-0.00558932595631878,-0.0028712900295918553
3242,0.002306189597194197,0.0009191457063546793,-0.0035520281431062894,-0.003327970988053597
3243,0.0017666056379844752,0.0006435801235963046,-0.0035666556834652585,-0.003688163966850455
3244,0.0022370338494605013,0.0009686518545490574,-0.0038119639171417807,-0.0019776951672862975
3245,0.0017087686702612626,0.0007146650370370988,-0.0006757958464874703,-0.001696319413825531
3246,0.0016606519033319778,0.000690829040159352,-0.003868919372387092,-0.002748255501878738
3247,0.0013873182098784742,0.0006062086199632721,-0.0018878693612189856,-0.0020725823368995533
3248,0.0018382881425831887,0.0007673788956563676,-0.008112022583657508,-0.0028617848849015193
3249,0.0022495397335017264,0.0008612197585532999,-0.006416986328106944,-0.0035207981010974
3250,0.0009678505698151874,0.0003788376895881851,-0.002149587006723963,-0.0018974626088250623
3251,0.0015175940881991812,0.0006481812598702619,-0.0035470411600989626,-0.0032561236703247953
3252,0.001514621882674816,0.0005644941998217134,-0.002171475700524117,-0.0032478518548899604
3253,0.0008343932944202548,0.00034899959563433613,-0.0017799935976217651,-0.0015804745716150315
3254,0.0015079349942083708,0.0004397186309651191,-0.0005730685834956506,-0.004514769337627733
3255,0.0023636069449587405,0.0009196734849118149,-0.008106997265562466,-0.0043641225999205835
3256,0.0023263581424102786,0.00099112458253528,-0.005756600557394687,-0.003554537229777832
3257,0.001498643377520481,0.0006214751815291075,-0.003445114410489891,-0.0021631815408509336
3258,0.0017384882883062502,0.0008724506960504919,-0.0051630079498840575,-0.0015184690698708536
3259,0.002163442447953412,0.0009967012115847662,-0.006597171733123852,-0.002152783924935786
3260,0.0004878056508517137,0.0001851642718462554,2.457878938394442e-05,-0.0019155151106616808
3261,0.001397796286034536,0.0006074841964935074,-0.002795154981589054,-0.0019431097091294758
3262,0.0013383207441440281,0.0005172092895223135,-0.0007296235214180324,-0.002076197192558249
3263,0.0025737264204764854,0.001044632154621028,-0.011826235790752815,-0.0047898717793147805
3264,0.0019361211511719212,0.0008195852470915255,-0.005543833144431798,-0.002486872071601587
3265,0.002170409569838938,0.0008389594744090678,-0.0030663600267101243,-0.004584451995759853
3266,0.0016298224787651416,0.0008340232544619408,-0.00355664674574252,-0.0016957773647602314
3267,0.001850686421341674,0.0007072759273949181,-0.001483965396689657,-0.0019600041847238625
3268,0.0005160727974619639,0.0001557397947491157,0.0020935258342695273,-0.0010447870426217865
3269,0.0017909835901894766,0.0007475034726651675,-0.005148514794865944,-0.0024571517477630644
3270,0.0016971723356601354,0.0007733461328971458,-0.005119427082411254,-0.0024115608627673923
