incoming_found,incoming_length,incoming_start_x,incoming_start_y_from_centre,incoming_source_same_winner,incoming_seconds_before,incoming_high,incoming_low,incoming_ground,incoming_cross,incoming_switch,incoming_goal_kick,incoming_free_kick,incoming_corner,incoming_under_pressure,ahead_adv,behind_adv,central_adv,ahead_corridor_adv,behind_corridor_adv,mean_along_adv,flight_line_proximity_adv,winner_event_id
1.0,30.165709,34.900000000000006,21.5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,-1.0,-3.0905104592690464,2.0948010420934,d88d2bac-d9eb-4690-847d-72a0357b7202
1.0,35.0,32.8,30.200000000000003,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.9453848805278433,1.0953187012544887,a58813fc-8773-4f63-9ed5-32da979d3eb4
1.0,27.440117,90.6,35.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-4.0,-4.0,-1.0,-3.0,13.414378494762838,0.10283990945089543,9ecdc7b7-d97f-4b92-bee0-a0635912d141
1.0,58.737553,106.1,3.200000000000003,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,5.01804758562575,1.5780802457276708,1ba0b62c-ffb3-4b91-8ab5-6226b0c34072
1.0,43.939617,62.7,9.899999999999999,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,-1.0,-7.0331498964913965,2.1025562202490096,dcffd908-483d-4955-9e10-cf24f5dc9684
1.0,29.783552,71.6,28.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.173142057643364,0.0371434389248735,ecd33ce4-f7d1-4caf-8a89-fa39c5e5fcc6
1.0,26.376125,47.8,36.7,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2.100553632890197,0.8943115770921741,2cf16c9a-a44a-4208-9d65-2bd4ada7b731
1.0,5.0487623,31.099999999999994,26.799999999999997,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,2.0,-1.0,-2.0,2.0,-5.8161734379176835,1.7187167652631228,b06ac408-178b-4c6b-ac22-b97f2ea226de
1.0,68.18226,7.0,3.8999999999999986,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,-4.500924987954653,1.4269208801619158,149c287a-4d34-4a30-94b2-fd349259d9f1
1.0,47.721798,75.1,10.799999999999997,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.2443178835180753,2.2219015720469892,9ceb9769-7a42-484b-b459-e4b3cf662284
1.0,61.931736,13.5,6.700000000000003,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,0.0,-4.279160574996932,0.05652243456799155,3c2de83e-9998-4610-bc6b-0403548b1a47
1.0,24.9996,37.599999999999994,16.6,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,-1.0,3.0,4.0,1.0,6.926502388669882,0.04965658225736439,9fe1032a-8a62-41d9-bb0e-67dd0df9ca98
1.0,15.587174,41.099999999999994,14.299999999999997,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-0.19075420745336302,0.33934925071199196,9d9a41eb-6c12-4f7e-9c34-d9aa833fea53
0.0,,,,,,,,,,,,,,,,,,,,,,5ce9e696-da34-44ef-ba22-c63c1b104c7a
1.0,18.36001,15.799999999999997,22.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,4.0,0.0,4.0,-1.7737861876124015,0.16939324458387914,5a4cb529-34f9-4d6f-8f47-2efc3ae3de40
1.0,52.899242,113.7,5.200000000000003,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,3.5090082443448196,2.4603678715061545,d9260414-0ba7-4450-8c08-60b049c46058
1.0,26.423664,22.5,25.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,-1.7540102121672438,1.7705546100177183,44cec3a3-0d68-4fa8-81fe-ac8ede21417c
1.0,46.57435,75.0,5.100000000000001,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,4.68586016577551,2.184947214885256,db9d8a55-add1-4778-8d08-fa74715b7bc1
1.0,56.57252,83.8,10.399999999999999,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,2.5350395785709257,1.3197961702257406,7d612664-98c4-4ed1-bdc2-8417a86582ff
1.0,58.308918,97.4,12.799999999999997,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,5.936104211259915,0.7144390028535594,873e847d-644d-4591-a431-6d31347e7ae1
1.0,58.764957,106.5,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.354222945649131,0.44536913058972966,6860f9fd-1d73-442e-b5ae-7365992fbdcf
1.0,62.259216,111.0,0.3999999999999986,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,4.208953886104105,0.10160772449822493,cf3338b4-6f8f-43b1-9b1e-48f3b4417031
1.0,39.73525,16.099999999999994,31.099999999999994,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,2.652207709960418,1.2177110413154304,aa88f218-4c7f-4fb8-8cd8-d6cb7d045e15
0.0,,,,,,,,,,,,,,,,,,,,,,890a87cb-7902-4e47-bc19-cc05d01b0e3d
1.0,29.235765,55.5,11.5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,-2.0,0.0,4.692564379514777,0.008062875292783279,6f568e48-afc2-4ea3-88c4-0fb83f71700e
1.0,64.22811,104.7,12.399999999999999,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,5.776139592816877,1.756567523307436,8f0ecf8c-4f30-4f96-9b38-5a0c181987d1
1.0,61.185375,97.1,25.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.102529558922408,2.1808933762616283,7bc8acd4-2630-4c5e-a3bf-814a28f0d642
1.0,45.950516,120.0,40.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,-3.0,-3.0,0.0,-5.0,-1.955054603389172,0.6116713630380588,7588d8a2-0742-43c7-af5b-bb2f1175095c
1.0,41.02012,33.8,37.5,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,3.0,-4.035285853087014,0.7699544926849229,7321b10d-24e5-4ecc-b993-04a50ffc2dc2
0.0,,,,,,,,,,,,,,,,,,,,,,ac060f29-3dc6-4fdc-b24c-c0b3305957ad
1.0,16.549622,57.7,7.399999999999999,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,-0.5725871148395463,0.9963867711485913,340239b6-2cb7-4017-808a-0c9c9d14b9d9
1.0,49.57913,62.5,2.200000000000003,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,2.0,2.5679960413416385,1.9550888317155688,28ac9c40-a19b-4401-b6aa-feb8f765622e
1.0,21.986359,76.8,37.599999999999994,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,3.436671767608941,1.3539100298958946,4c30bf0a-c592-482d-b4a8-0a08643b959d
1.0,39.37334,87.5,20.6,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.0,-2.0,1.0,-3.0,1.2628615762361743,0.96238092308232,58676687-1e59-409d-86b9-0dcb49f4dc34
1.0,11.119802,94.4,10.600000000000001,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-2.0,1.0,-1.0,2.0,-4.815281362422054,0.5875472752036325,1322b4f6-4ef1-41ca-b930-dc882a815e9b
1.0,43.770424,109.5,22.6,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,0.0,-1.0,3.05484108025436,0.220223373154808,f23446fe-0584-41de-8998-0a416b9ae354
1.0,27.000185,11.200000000000003,27.599999999999994,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,4.0,0.0,4.0,-6.904871913632113,0.0053506476822526485,638d8645-8568-42e4-abbe-b3e72bd5403f
1.0,65.03699,104.6,10.399999999999999,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.2463357340856493,1.1280727376567776,c086339b-63a6-421b-85f5-47d657310093
1.0,78.79016,114.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,-1.0,5.64243170089572,0.7227604629737667,33f1d0df-3beb-4f4f-b867-76cb6ad9b381
1.0,54.591026,65.1,18.5,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,-1.03406597098882,0.3910568180252734,2c4a4cec-a2b3-4742-8d20-294678a8225c
1.0,37.968014,46.7,13.799999999999997,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,-1.2750356224003665,0.005156708953663824,86e352c4-f08e-46da-a1a1-a3a1bd07bdef
1.0,47.62111,64.1,24.200000000000003,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,1.0,-1.8743538044249215,0.8743396814937604,d2bcda9d-05d2-4218-91cb-3c2ef137e1aa
1.0,52.426426,49.599999999999994,31.799999999999997,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.763187433425034,0.7532053249524331,09ed9789-86c5-491f-a827-ec7ab60b01d7
1.0,62.16406,29.5,3.3999999999999986,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-7.0664396965730685,0.45511518856757804,4e4267c2-78de-427c-97c2-5057f9bb6dc9
1.0,54.84323,34.2,10.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,1.0,-4.807366033012876,0.7236173048772996,5ac0ac17-88ef-49b3-93be-7060f9f51083
0.0,,,,,,,,,,,,,,,,,,,,,,e590cfe8-acc8-404f-837b-61a73044da35
0.0,,,,,,,,,,,,,,,,,,,,,,abdd8bc9-9a37-4493-b000-f57c867a09b0
0.0,,,,,,,,,,,,,,,,,,,,,,f5290ce2-9a0b-4141-b016-22eb250767d2
0.0,,,,,,,,,,,,,,,,,,,,,,4c7742e1-d00d-4ccd-aebe-c1b1ea69ced6
1.0,80.42294,112.9,16.200000000000003,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.192789839442385,0.8058015082877548,2c211926-386f-4a63-9ef7-4d8728f997fd
1.0,15.9012575,15.400000000000006,11.700000000000003,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-2.0,3.0,1.0,2.0,2.8205367522051215,0.24667382605913532,ce351268-fde8-413d-a855-cb8b0da69a0e
1.0,81.29514,114.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,6.338817839412872,2.8820225547120364,dd972352-b570-48c7-b0ef-3734af09222e
1.0,63.83604,4.4,16.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-3.0,-3.3708510922676354,0.6226911648350559,3e87c8f6-de71-42bd-91f0-a8d1aac71ddf
1.0,52.752346,79.6,1.7999999999999972,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-1.0,6.763320639467263,0.37645777222776344,c88d46b6-e516-4b26-9d0f-082695503ba8
1.0,43.43731,48.400000000000006,37.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,6.878579609027373,0.4623183873666542,dda91203-0151-4d08-87be-20c51ff62dd5
1.0,36.116756,21.900000000000006,36.3,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,3.0,1.0,1.0,1.6470679550687262,0.25370958145896966,32997dcf-6dc0-4f14-824f-7cc95b5efcc8
1.0,43.178005,28.799999999999997,32.400000000000006,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,1.158374242505639,0.6811913346085253,7d132705-da24-4f97-9dbe-68652854097c
1.0,24.203306,109.0,39.9,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-3.0,-3.0,0.0,-2.1148090618960715,0.1715537087070337,48165413-70e2-4cd9-ae44-82b2759477db
0.0,,,,,,,,,,,,,,,,,,,,,,e8720c7a-d65d-47a9-982b-d07cd6910100
1.0,12.014991,82.4,18.799999999999997,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-1.0,1.0,-2.0,6.991864606162002,0.4404345602778929,95addfcd-cf0c-4f9d-ad2b-5ea3b6fbe7e5
1.0,26.090994,81.1,24.200000000000003,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,4.840352944931255,0.28622635874181024,0ea0d020-a227-45da-9ece-bd7d9b61fe42
1.0,6.3126855,63.6,38.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,2.0,1.3419552774963597,0.4100999291517077,b6ff70cb-febd-45da-9ed9-c55c944e6c68
1.0,69.086754,90.6,20.299999999999997,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.0,-0.15607343977751142,1.4179147037107735,49eb5ba6-d3c2-41c2-842f-9c17f7f3a246
0.0,,,,,,,,,,,,,,,,,,,,,,7c488181-bf8d-4ec6-9b00-f7cce9a3519f
0.0,,,,,,,,,,,,,,,,,,,,,,8d779fc6-03f1-41fd-9b75-9d6c487ea7fe
1.0,8.947066,58.1,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,-2.0,-0.43420510684069513,0.11815941765557993,8c5e1a8b-26d0-48da-87a1-9bd40222e3d5
1.0,15.06851,65.6,8.799999999999997,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,2.0,1.0,0.0,2.9423232843396043,0.40846449054583994,266d76ca-9485-452b-bd17-4f304131cf15
1.0,17.68163,42.6,39.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-3.433997280608727,0.8072666924599474,23679407-cd3e-4072-8a65-2f2e05494c04
1.0,65.66643,111.2,4.899999999999999,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,0.0,0.0,10.08836089987923,2.845014033745508,4cb4ff38-1c19-45f5-8240-4055dd275b94
1.0,26.476404,18.200000000000003,38.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,-2.729611174500875,0.7162246474462225,79ab2af5-0799-47b5-8a28-9acb158b45d7
1.0,64.8637,10.8,1.3999999999999986,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.5124852887256477,0.18990730186507232,e70a96a3-3caf-4041-9a74-723f944995e5
1.0,9.674709,28.099999999999994,21.200000000000003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,3.000969382695395,0.04064744778625153,a65fff88-acf4-418a-9e4a-a0b212b35752
1.0,31.924911,0.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,-0.24212710906282364,0.41069396443367945,469e342a-e752-4bfb-86c4-916ec6177e08
0.0,,,,,,,,,,,,,,,,,,,,,,12fb6ba6-49cf-49de-b724-548b886148f2
1.0,18.51729,43.400000000000006,3.1000000000000014,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,3.226418352268235,1.2740882540311458,e01c2787-5b12-45d3-8a38-d029dfccf715
1.0,11.66919,42.099999999999994,35.7,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.6950561791376586,1.3633190326270739,0f697578-1763-4c24-98f9-8a5d9cd0791e
0.0,,,,,,,,,,,,,,,,,,,,,,c259fb41-d449-40f8-a743-cd3994e9c967
1.0,70.41946,104.3,3.6000000000000014,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3.0,2.0,0.0,2.9462918432484466,0.9053664176333928,88fc06bc-6e03-4ff2-93e8-106f3929262d
1.0,69.27309,22.9,10.200000000000003,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,-1.0,-4.501895877096853,1.9677243872685746,592b99b0-dbf7-4113-8dfb-87ac3d79193a
1.0,69.83137,93.2,34.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.3268890085373357,1.3238775346503517,f4317c27-2d41-46c7-9d98-1daf25b68ffc
1.0,57.138603,91.7,0.10000000000000142,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,2.830874996452118,1.0711002282254543,f4db476b-4bf4-48cf-980f-5dc3b82c898c
1.0,70.88646,110.7,4.899999999999999,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,-2.0,4.819182872708387,0.015599175802104358,e66d0d1f-fd0b-4698-834f-3d6580b5d795
1.0,14.725827,77.5,0.7999999999999972,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-3.0,1.0,-4.0,-2.906417281603712,0.060710252097338914,cad7d860-fe66-494f-9e1a-694075c7e1cc
1.0,38.483765,0.0,39.900000000000006,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,-1.0,3.776820736834541,0.20434767027140932,1835eecb-20c5-470b-91f6-3e62f1a4f1cc
1.0,25.18035,45.1,34.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,-6.790651351058834,0.3944129140066699,7e29ada6-09fb-45d2-86db-a7510e8f6593
0.0,,,,,,,,,,,,,,,,,,,,,,c5d38bc0-8ab8-475b-a56d-a55b1c166b45
1.0,22.502,92.6,27.299999999999997,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,7.091601728779027,1.216254632597202,a86aa2cd-2912-40a1-a41e-399987bca98a
1.0,51.36789,22.5,1.2999999999999972,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,-4.273745390789575,0.13879221408849418,e181b589-c53c-4ac0-9369-070a3e91ff87
1.0,45.276596,14.0,2.3999999999999986,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,2.0,-3.3843601325622146,0.037012476361023894,2b8bb413-0f70-4ec7-a715-f1dda0326b19
1.0,38.910408,88.5,31.299999999999997,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.2451716811646225,0.007911722374264485,317fce03-2c61-4cef-a8c8-78486954df96
1.0,68.27943,112.6,11.899999999999999,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2.0,-1.0,-2.0,4.229185374198973,0.14961939360479054,3b408e2a-563e-451d-8ca2-9b4988f0c87e
1.0,41.003048,32.400000000000006,35.2,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.6161454224820133,0.15884345902705213,7d2c9d1b-c37b-4071-8f4e-1c806a8a27be
1.0,58.148518,14.2,8.600000000000001,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,-4.945611593734636,0.7317185311901437,5dd40998-44a3-4b90-b2f0-89b73d7c7fd1
1.0,60.70593,85.4,36.3,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,-3.8162466596489875,0.154271552193707,7b56123b-e2ba-4da3-8aa9-a782ed219510
1.0,23.138712,69.0,38.099999999999994,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.064826525702438,0.1989988308259773,0be4afdf-07c6-4653-84da-84ff46a6362d
1.0,71.20744,115.6,24.400000000000006,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.5015039541898854,0.5240291941749392,1dcf769e-6016-44ad-bd7e-402397211011
1.0,37.522526,56.3,25.700000000000003,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,-1.0,8.319844577615637,0.29441990544560176,6f4a847b-63ae-44c4-999d-e7143f13e988
1.0,28.640007,91.4,22.299999999999997,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,2.0,3.950899505665328,1.9826491138746938,46cb3e8a-621f-4206-b7ff-210e76ee095a
1.0,38.478306,115.0,27.700000000000003,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,4.440467809181882,0.44077636293192995,8376b7fc-4662-4554-8fab-8c304767cda2
0.0,,,,,,,,,,,,,,,,,,,,,,a49a610b-bcc3-4ae9-8828-ba48b65dc8f5
1.0,51.77577,112.0,5.299999999999997,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,-1.0,4.093552275108397,0.31317568708466453,1196f6d0-0c6b-46fc-a646-4070089f7fae
1.0,54.557583,80.1,18.5,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,6.90560191373955,0.7490233745577324,2a25fefc-c004-4ba7-b7a6-076b98078f4c
1.0,54.66882,68.5,6.299999999999997,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,3.2237961693595842,1.1869219829065707,4abc35ce-1a68-4123-ba5f-8e7f0a1f4d17
1.0,69.22023,114.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,-2.0,2.599011697375743,0.6665933706473408,9f2a7ff8-c803-4119-8dd9-9aec6192eccc
1.0,30.008331,120.0,39.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0,0.0,-2.0,-4.0,-1.0,-2.448104703400816,0.09527491476727445,11059ed7-a02c-4bf2-87d6-f538256cfdbb
1.0,71.59791,6.3,0.10000000000000142,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-1.0,-1.0,0.0,-6.282457883122143,1.9679300913896902,8e8c2779-6c4b-453a-baf5-98517c3ca9ad
1.0,37.901188,15.900000000000006,40.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,-1.0,4.1688871366693245,0.24777092085043226,c67c2404-feb1-4a6a-aa2f-05ec14d9ad83
1.0,60.213703,83.5,26.799999999999997,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,-1.0,1.0,-2.0,2.053599515727668,0.41408931688507633,e930cbb7-c31d-40df-8fcc-0fae5e5e5b50
1.0,70.25966,113.0,4.100000000000001,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,-4.0,2.0,3.0,-1.0,11.501407708130555,0.31338684825640656,a7322bbe-f31a-4ee9-9738-ed5252054b8b
1.0,75.74127,111.4,0.5,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.007973722214892,1.2014091755598277,ed434ed2-a30c-4b67-a773-11cc930977e7
1.0,36.249138,2.4,8.2,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.0,1.0,0.0,0.0,-6.844169572014885,1.315198630373026,f2c6a26b-dd9e-4c56-a301-58645d1fad69
1.0,8.276473,77.3,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.114743184288899,2.0532920538674593,0b96f404-2b45-41d3-977c-bf27eb3b80b6
1.0,9.047099,50.0,12.100000000000001,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-2.0,-1.0,0.0,-1.0,4.661789217159313,1.2601096684615178,ee5edfb1-4bf1-4164-a673-0a24e9703de2
1.0,10.993179,19.700000000000003,26.5,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,-1.0,3.2993333917145033,0.9683254079063355,4238b014-05a3-4626-826b-197a6ee3a723
