iteration,delta_log_loss_gnn_minus_xgb,delta_brier_gnn_minus_xgb,delta_pr_gnn_minus_xgb,delta_roc_gnn_minus_xgb
2660,0.013589782635175851,0.0034583242316786333,-0.02138206711362478,-0.04330332511489732
2661,0.011772928563691665,0.0027892757338377205,-0.019784752150174556,-0.04203197524497171
2662,-0.0028209788633503097,-0.0005390502750888537,-0.016121288044741222,-0.01081658872151825
2663,0.010750705731603194,0.003416271118925146,-0.03671131069991801,-0.04358059451674423
2664,0.002749275391334849,-0.00018206088647707008,-0.011175553778314418,-0.021944671944671867
2665,0.013304522102428107,0.002911876401614444,-0.0200290236185654,-0.045043178636417824
2666,0.001195725249031554,-0.00017504435243567706,-0.01291302884593043,-0.016692507872989926
2667,0.0052587217861642666,0.0014883852974479639,-0.016189604992622786,-0.021281995559412237
2668,0.006462801388187667,0.002001167060290243,-0.01803045177995166,-0.032309360958009514
2669,0.014047950265851594,0.0048024251181583155,-0.04786063090465753,-0.04699344892570867
2670,0.007353066871163216,0.0018736695961441563,-0.026589224208705853,-0.03401015228426407
2671,0.009138954012259615,0.0028113322995633183,-0.02396700499594656,-0.03897380440564269
2672,0.011795143745372716,0.0037834520807280003,-0.03860922565265401,-0.040039426404045786
2673,0.005335140744268552,0.0008181831396013584,-0.006106472518015993,-0.013525178351948886
2674,0.016675291713646234,0.004433526173685115,-0.0435625852982891,-0.05465820020110457
2675,0.0013527175817706905,-0.0004000080566277653,-0.010206128232753076,-0.021608575208798553
2676,0.0073838552149030345,0.0014516410885657416,-0.01389377218752047,-0.023861875419437406
2677,0.012576091306835402,0.0030700867716174918,-0.026130430528153004,-0.04338401619130228
2678,0.0044398855589034,0.0009604546369519351,-0.0020816362188814663,-0.026711931747016582
2679,0.0052989182505998045,0.0008663390223396239,-0.013207318132981039,-0.029213451341579377
2680,0.01125448194787565,0.0033233314047537432,-0.039897581073577715,-0.042573330452585934
2681,0.01255900086474615,0.0045604550099548335,-0.03919337962909469,-0.04596660300978872
2682,0.013220280589258948,0.003939382452176954,-0.034840837238380995,-0.040416702835832874
2683,0.0069730628076738466,0.0012381662154358486,-0.011329672253719558,-0.0343106897562343
2684,0.015437917829318415,0.004433751126723562,-0.049192506282664084,-0.0407371423926548
2685,0.008327146072999114,0.002599317112546823,-0.022708797024190375,-0.035370556123230146
2686,0.002313027207344498,-0.0003569829528543844,-0.009298553023441403,-0.009455449850678033
2687,0.011376001123484136,0.001826600471393408,-0.016981698380238608,-0.04234640841783688
2688,0.008930267333917774,0.0028640961746990157,-0.034500824982308276,-0.0335084380154802
2689,0.010040942230956307,0.0028614023924140863,-0.031728205391626685,-0.03365678415036755
2690,0.016192806724627473,0.004341778383360584,-0.023564599025930166,-0.04808114183114176
2691,0.014907938520439312,0.0047434179408039345,-0.046971883151669114,-0.05150911878446707
2692,0.007814230409019962,0.0011114386263985365,-0.003838441952763838,-0.032757525956369826
2693,0.0024649527982744113,0.00023716875691459638,-0.01915668723006647,-0.016702494076263563
2694,0.01432193722561359,0.0046497528829703705,-0.042898732766798675,-0.048739740380697394
2695,0.006606919161325275,0.0021238170781534282,-0.03069654729880633,-0.029968614608591015
2696,0.0131543980724238,0.003756195651053229,-0.03431422002542389,-0.047109291215755134
2697,0.008282989403341157,0.0019008622839216671,-0.020956676005706942,-0.03403911632473944
2698,0.010342422625628622,0.002623105201643827,-0.025306894595300222,-0.042250151097422584
2699,0.003785539195455212,0.0008327727065179646,-0.004733563098398452,-0.019268155765454487
2700,0.009242278816005478,0.0025087837247409484,-0.034545557308855945,-0.03264679455305186
2701,0.007200606303047474,0.0011522791206495242,-0.01616504417477388,-0.026259854215872847
2702,0.012630560367559607,0.004250626313581196,-0.04119266480846712,-0.0481666306716968
2703,0.00666496272629058,0.002581378412466029,-0.0301698384022685,-0.030209786943346417
2704,0.007825501181952133,0.001051055971304088,-0.01269071032808139,-0.03301626912107858
2705,0.00524099446506987,0.001073017180854119,-0.00931209746444367,-0.025956867517072824
2706,0.008350426914442655,0.0011635726631109844,-0.025544543677573694,-0.03720003607355726
2707,0.008581207878748054,0.0021695713220139523,-0.022758158845272825,-0.027804987530125835
2708,0.016993526911131818,0.003986701728241809,-0.025929282247534602,-0.05988297858336955
2709,0.010844516351244449,0.0029017746106123066,-0.020744572398203542,-0.041840741660310266
2710,0.02313325649396636,0.0063518662321313535,-0.04506341965922178,-0.06972301577443796
2711,0.016377077795519113,0.003912910083722826,-0.029775010506786326,-0.056568970223588755
2712,0.012700386799529229,0.0039548794791742226,-0.026413187205004574,-0.04704307187065804
2713,0.006278431572373011,0.0013634406135533128,-0.01824848762560749,-0.033910919915135174
2714,0.013228482150830001,0.0038870334786888505,-0.02507442100612217,-0.049258543987309
2715,0.016354662681660415,0.00445751914451592,-0.038686527167313856,-0.0605708708165662
2716,0.011734954051959012,0.0033062371870020424,-0.03203893553091147,-0.03695446523006107
2717,0.012116837399112124,0.00413291268514665,-0.02851624327672314,-0.03664177124009549
2718,0.008627952312582843,0.0022397927315702393,-0.012589238157096116,-0.03686715678690078
2719,0.019997116538289228,0.0055715894176883995,-0.04526366020705769,-0.06249061801870215
2720,0.00459107424191052,0.00026924237161754516,0.0015871304718875212,-0.026784931948426904
2721,0.00828369011310337,0.002937909640189057,-0.036570052592211244,-0.032222490691349304
2722,0.004161181978160955,0.0005985492042774321,-0.0003261553468524858,-0.026541684257886944
2723,0.016609405387238985,0.005000733803963431,-0.052869166035352966,-0.05176299725065636
2724,0.014389571683999458,0.004032865136069791,-0.03808210049018751,-0.04706011500436591
2725,0.012431606008429297,0.003214659295345229,-0.028511146737754678,-0.049822906641000975
2726,0.024859159539601827,0.008611990162612243,-0.06516620488032338,-0.06663334241099328
2727,0.012176735602060673,0.004015615662398775,-0.036037436718395044,-0.04226966168267843
2728,0.013614038884289636,0.003158032466855226,-0.01741842681364708,-0.04591668228762191
2729,0.01246707132103847,0.0030035382641355746,-0.02454433511229781,-0.03715012812209606
2730,0.008215778450019029,0.0021889395496024755,-0.028285743178247558,-0.028979378121475774
2731,0.014954783619651468,0.005041658512363878,-0.05523554288689986,-0.05353500666000666
2732,0.013792358949274552,0.0030422769484372003,-0.026355398437341138,-0.041674059359314786
2733,0.010001161741372,0.0025729754449336506,-0.02681998021043991,-0.03560210268317865
2734,0.011508308862653749,0.0026707897385598034,-0.026950114363550104,-0.04343589467255815
2735,0.00623026248962999,0.0011360181905916977,-0.001518509345765362,-0.029709401345859754
2736,0.01313588019730827,0.0034224963039667378,-0.03220410334242546,-0.04559602733357526
2737,0.009044065093387732,0.0027941426935861047,-0.028709990494339865,-0.03685639115854222
2738,0.008854518260921873,0.0021690559252235397,-0.011679737200852636,-0.03899819578809849
2739,0.006916812134138306,0.00199894575061052,-0.014536120729226887,-0.03577117520200701
2740,0.00533173647898022,0.0003994933422577507,-0.006096072045152723,-0.02828714693121459
2741,0.002628133105617547,0.00035746750742979283,-0.007913661910687486,-0.02216099954082984
2742,0.00898213437904588,0.002828721137511786,-0.026357018045226555,-0.03568786948478064
2743,0.018806454845509357,0.005446798508915163,-0.04087947990441171,-0.05136685216979464
2744,0.012223877077115808,0.0028174917536298305,-0.014063278427337289,-0.04099386841742081
2745,0.013878265111267662,0.003988502093844187,-0.04043951002003121,-0.04877856265845992
2746,0.007788934883227683,0.0022662976005023705,-0.007560279302350759,-0.03337052978372912
2747,0.008355430340283965,0.0021560081603370362,-0.01809387577524124,-0.0387932185051455
2748,0.001661656186497218,-9.029140205119024e-05,-0.013091604550818148,-0.015507989596265204
2749,0.00019802413613234648,-0.0003925264987843513,0.0009421245767858855,-0.011179934921161316
2750,0.010008573338759819,0.0024250450557927183,-0.02335298558767812,-0.04239916543162836
2751,0.0042625153090150025,0.0004843570068043257,-0.004954636837463444,-0.023917182294145745
2752,0.007456922503301544,0.0016142018588463647,-0.031756616466901144,-0.026131348740044413
2753,0.014715522417945603,0.003968348031886865,-0.03712619625764502,-0.054436690411382105
2754,0.007356678821735185,0.0016476553769885216,-0.017812241072337753,-0.03131434627548624
2755,0.014224386263543387,0.003983680220883745,-0.025990526823212567,-0.044242296988670216
2756,0.011747885169994143,0.003054649074250071,-0.027996416930818946,-0.04063915470305435
2757,0.008651659217047636,0.0010605805229154386,-0.005694865631654222,-0.03391877288712897
2758,0.01261954955513378,0.0029310822053426333,-0.021446697867707865,-0.038966721541486504
2759,0.0036421668050728995,0.0004222948100606194,0.010046157013112733,-0.018573213213996742
2760,0.0028652992010166356,-0.0004148826413842288,0.0028344180203329072,-0.020617037115113424
2761,0.006756985002807081,0.0021445320657494382,-0.030596442432664572,-0.03428802557518218
2762,0.011079286054709758,0.002486190220829798,-0.027426007925701934,-0.04170239901488659
2763,0.012382829883979096,0.0040395797406395095,-0.02965664139176022,-0.04012036108324979
2764,0.008964178325009176,0.002285439366610964,-0.03255841777537599,-0.03532303644165358
2765,0.003353906693592479,0.0004911878848960771,-0.0071291985868582874,-0.020160973710433572
2766,0.009073178029719409,0.0023777838977342147,-0.021362560588827295,-0.03269583540120713
2767,0.003685024715539109,0.0009558592061182647,-0.015251350289665011,-0.018438686698704965
2768,0.012252927204265573,0.003114276639532343,-0.029158095578584176,-0.03946315705256431
2769,0.009819852521820327,0.0026150169439648763,-0.023800082371041142,-0.03574517697048629
2770,0.003635199330308758,0.0010626185238839514,-0.0007864543970501625,-0.023683546639892583
2771,0.012088534143813945,0.003858626333918508,-0.040068387941360306,-0.0356880740958766
2772,-0.0007428603255517086,-0.00087937255430659,-0.0007420288261065777,-0.013374413905010263
2773,0.0004764349843845439,4.934826958979954e-05,-0.006493210517386938,-0.0226670796523738
2774,0.018447313307055957,0.005468473875553853,-0.03961418502486741,-0.06130061165522149
2775,0.012252712878360827,0.004432286573286148,-0.04304533296919155,-0.04050472928897597
2776,0.007855967779896611,0.0017016488836071597,-0.02104694610304597,-0.02921781899643483
2777,-0.00019233509615701472,-0.0008350877106516885,0.0020510228636657635,-0.01220527530280291
2778,0.005993439689877367,0.0017300792247032792,-0.021708889716376356,-0.028327884722927577
2779,0.01419741026912169,0.003851297934589687,-0.034544553117196564,-0.041290076211833227
2780,0.014484621479247117,0.004157489552513549,-0.039904799124464374,-0.04453056475115302
2781,0.017324571390236465,0.005598956296467061,-0.045068170493320736,-0.04908375826602651
2782,0.015515596811166987,0.0053004800440215605,-0.04643207481913181,-0.049788737138952266
2783,0.016618355888037728,0.00437848615348127,-0.03092371826138207,-0.05749366595205618
2784,0.01377933745495391,0.00441549302486785,-0.05082825545071573,-0.04276018212623889
2785,0.002079934731382127,0.00033185216923933836,-0.016125331620285288,-0.010616111362380054
2786,0.01006051387309903,0.0029114112794398905,-0.02233074139135438,-0.033390007436294056
2787,0.011746811402308877,0.001967244956536912,-0.013987801068468475,-0.035729475732912186
2788,0.009709300636176144,0.0015704674430358223,-0.008754724589837004,-0.027494384049059684
2789,0.007273329378941984,0.00024412531776812907,-0.006334882973222489,-0.027244116066981405
2790,0.01170945641151755,0.003419990634793396,-0.025746519913532884,-0.03740246109407297
2791,0.00696657082608243,0.0006852993625307835,0.00031049386590009664,-0.027118929788438217
2792,0.01608372843022149,0.0042742332942109496,-0.03492868391150228,-0.048532836604689766
2793,0.013601638066851107,0.0030349666545245735,-0.013790783554350816,-0.04212605681027981
2794,0.013520211290369843,0.004197743555063499,-0.03349671910838048,-0.045201097490701336
2795,0.0171789084070747,0.00537232036574925,-0.05162633392272448,-0.05318670974091255
2796,0.008941989627414937,0.0020897300895279802,-0.017367222131768445,-0.03715544505516977
2797,0.0019529027521835163,-0.0006048995230631959,-0.004345925158455888,-0.024089826629231204
2798,0.009422847357023312,0.002050760544196617,-0.025936287772395317,-0.03202984768235684
2799,0.004064196919274177,0.000866304164774151,-0.016773662716317694,-0.027558631271127787
2800,0.016440859848241618,0.0041832534508843555,-0.030933446278613608,-0.05922531132348674
2801,0.012245238254512625,0.003348226095527901,-0.031667653963158404,-0.03463808331082352
2802,0.009299404092401153,0.001681201264764065,-0.009455625534496415,-0.0360383698541078
2803,0.010840644352063389,0.00224003342043691,-0.024159890562471975,-0.03731255513084397
2804,0.005653241609822501,0.001212682435272422,-0.019928233747548707,-0.026779181169776844
2805,0.006423950457805416,0.0013637784453547908,-0.013042138005193937,-0.028763957899236026
2806,0.018417515457869515,0.005011246966982408,-0.038779515431710154,-0.05483128060266573
2807,0.006456732736210724,0.0009387641440345706,-0.020652576354706742,-0.027307349921748214
2808,0.00807478752297136,0.0036008072953954695,-0.05259175012355499,-0.034085606229453336
2809,0.010807768544393637,0.002064914364146214,-0.010011581530276148,-0.041117359158596156
2810,0.009333525231117856,0.002329520324527129,-0.0251792239529407,-0.02969911477129017
2811,0.01073572128579725,0.002519475609126992,-0.022266939863485047,-0.041348248140243404
2812,0.002188457356205875,0.00011121822868420672,-0.020109018614729968,-0.018504836251409085
2813,0.005678540673405452,0.0008722239745495575,-0.012472008949210134,-0.026305351877462635
2814,0.0046719995814473725,0.0006139144312490297,-0.01955084800845891,-0.026852652483347783
2815,0.008533862528505964,0.0018687619677561218,-0.00547424338935143,-0.02985178484447848
2816,0.01569134183124815,0.004363898071550382,-0.022732798458297176,-0.046529488167546096
2817,0.012210476935575698,0.0026457385503231012,-0.030852593713872056,-0.0469678374698429
2818,0.010338869541089035,0.001887314792971967,-0.008943476397719807,-0.03548807428117773
2819,0.0040308141273347475,0.0007693893448348366,-0.015383198416563604,-0.02821591223731823
2820,0.010708474650795274,0.002929764202402596,-0.019411079266711317,-0.048027692152205814
2821,0.009061387475836735,0.002926007595951352,-0.03553790508497867,-0.03497682184832385
2822,0.004366109566644738,0.00044047219164650153,-0.014085703131118621,-0.021054121033502793
2823,0.013903514178748577,0.0033335285322469432,-0.026154070836079457,-0.039399737682490166
2824,0.008141321338071439,0.003033276046652794,-0.0255228471560473,-0.034508004685669724
2825,0.0053033647209600465,0.00034986653439933457,-0.004659300472703298,-0.026081111619740693
2826,0.006685647042998455,0.0003444724597969073,-0.007854035910119406,-0.034394143268869914
2827,0.014658760707539464,0.0038040742497821856,-0.03275422918619053,-0.04508629632003336
2828,0.011811835931289871,0.00251216215936631,-0.015668457110119993,-0.04910558062735071
2829,0.010304990786400237,0.0029234236925065604,-0.03238010479062381,-0.03660845363347198
2830,0.004582347653880103,0.0014775785916072703,-0.017843827191491246,-0.026600353782654573
2831,0.0006965474041745745,-0.0010230509648784525,0.01463415856238437,-0.01584610275629783
2832,0.010253085418370222,0.003599152007318307,-0.04196723676227199,-0.035615028306742236
2833,0.00450419570172933,0.00036295514573150833,-0.0009077003061484512,-0.026009534991283334
2834,0.007072435514495767,0.003278620044740277,-0.041081074432883,-0.035424285044538206
2835,0.013648243398435067,0.002962587062223798,-0.01700858452474313,-0.043266450538859136
2836,0.0007863909625671628,-0.0021883306744736875,0.017367553261556534,-0.012727680951979958
2837,0.008063410914081692,0.002421702077666399,-0.032675595499777776,-0.03598873806853298
2838,0.0034083686756044562,-0.0002055349028025899,0.021343634390639743,-0.0232570752490322
2839,0.003662534404984652,-1.3818104210583382e-06,-0.009293526475630864,-0.025886004860416145
2840,0.013197182155110232,0.00378685072619786,-0.02890631342013389,-0.0385621291348035
2841,0.010358468948803434,0.002914611795838129,-0.0321630902228604,-0.04217334786065352
2842,0.001219787856847121,-0.0009087637419508687,0.0008403253251637599,-0.01757258410089091
2843,0.006589799925378226,0.002059059163611099,-0.02394740873084039,-0.03295865412573806
2844,0.008850299373812098,0.0020218371495012155,-0.018276103842501557,-0.028193636995882843
2845,0.00496288161050551,0.0019318332619393253,-0.017433448448041955,-0.030215566571239805
2846,0.01324617572418807,0.0028123473995310955,-0.026245068755527956,-0.04811667412986631
2847,0.012530282109200708,0.0029075763359215634,-0.03113839100027349,-0.03780612302134856
2848,0.01366193095256063,0.002677110109770814,-0.020421466768709096,-0.04367205235796601
2849,0.015854702542149046,0.004691881727015984,-0.04323150136335735,-0.04717897294116913
2850,0.0010683326923278669,0.00022670406112751396,-0.0104293421023402,-0.0313463897191929
2851,0.003459312826364913,0.00021774564825949305,-0.0072439433539158715,-0.02354641076461661
2852,0.011377386810185408,0.0030715611743944438,-0.01406511680700423,-0.03858973135570409
2853,0.01637724144734376,0.004650791916709723,-0.031153476701109073,-0.05650126845102754
2854,0.013767739613028962,0.0036507581374375375,-0.03365879925430737,-0.03538114985642804
2855,0.0058274793940096825,0.0008343735891028214,-0.016699005436211833,-0.030401458265681525
2856,0.01294549879802609,0.003631673212877329,-0.02777786701116075,-0.04287107710533111
2857,0.006158104713758827,0.0011862714097786997,-0.01819697993283942,-0.025040518884531737
2858,0.011968023341889178,0.0035507193216837984,-0.03434728802773823,-0.03691926397269507
2859,0.010498534233391421,0.002580580223271123,-0.03168845906650736,-0.03870993379314169
2860,0.0068430655825065245,0.001601037432004765,-0.02523508605083874,-0.031706726788693906
2861,0.012119721548644102,0.0028841218419192183,-0.041193358340977704,-0.044823909655887006
2862,0.0062758354281735595,0.0012198954127568828,-0.009492910157942958,-0.028901243207964056
2863,0.008671068895491518,0.0017335183549037902,-0.01908351119902507,-0.03740888587616009
2864,0.00881728278669236,0.0027705200075024417,-0.02311308817394303,-0.034247762537291004
2865,0.00041432763315363275,-0.0013107897256881829,0.011482677464002666,-0.019002839726634413
2866,0.01696586536811323,0.005602106675242663,-0.05202771740670642,-0.0505283053946024
2867,0.00906976368564344,0.002508513378744831,-0.02974707073194216,-0.028422485303001288
2868,0.010360154248502784,0.002520887420111473,-0.018024852141173997,-0.03238746263407766
2869,0.010242129048644188,0.0031851329360730873,-0.026075467537928942,-0.030998512887414398
2870,0.008420165444822603,0.002340115209648108,-0.021321606315681918,-0.030505461631405217
2871,0.015102911997870838,0.004486720601179328,-0.0442469144215068,-0.04498105897100313
2872,0.0055804916236325,0.0013369046659094108,-0.018668674844320277,-0.033347980406701394
2873,0.011224341097971102,0.003119472202264356,-0.011602008372239125,-0.03514446647848024
2874,0.005080237613144245,0.0010975839640744167,-0.008984872266346755,-0.020751714824372658
2875,0.006861078149162703,0.0016234522068273027,-0.018337310649436,-0.02231587004664315
2876,0.01853182036703882,0.006117224451184983,-0.05322317739230625,-0.052907379205316296
2877,0.0016020796491914568,-0.0004948681840154789,-0.00013646013288770575,-0.013150293989290796
2878,0.007944527500284293,0.001335118690572873,0.0025673779956537635,-0.026252158616423382
2879,0.015385031242169611,0.003956406687478736,-0.03606250316931625,-0.05699755054593758
2880,0.008587010716876453,0.0022769284620473007,-0.018942553975806575,-0.03286228686351533
2881,0.015926142067251847,0.004647773492197194,-0.048672876287332634,-0.05095297249334518
2882,0.007242058908540905,0.0018856207965246008,-0.019932513894759196,-0.03508274860716909
2883,0.01314936275241474,0.003783718812476855,-0.037830655018106674,-0.0495776416390743
2884,0.007050006587480007,0.0014072531715085268,-0.008367325933816228,-0.021056954856337518
2885,0.006103467102109017,0.0005136900995396654,-0.0183225679682682,-0.027208882611424956
2886,0.015415436802420246,0.0046601900983758715,-0.037729649239491014,-0.04375644223731956
2887,0.004813880071365628,0.0008411858392173288,-0.00312808406561349,-0.020999423068388534
2888,0.007991384606185536,0.002071272820104414,-0.02647929753605216,-0.03423270848799809
2889,0.009204468337265848,0.002316458438355401,-0.023788509346852116,-0.03603556292611021
2890,0.005577416895014786,0.000921992702992952,-0.011975176371251506,-0.02568273907747065
2891,0.014283522757080724,0.0031712647733318777,-0.029175289618434685,-0.04973251352304542
2892,0.010324146745190277,0.003098014406991978,-0.026735320047580613,-0.039929866564307415
2893,0.011641099140014599,0.0035091305729300637,-0.04385974521431568,-0.04107279315699952
2894,0.01392292347337687,0.004123442975887209,-0.03563876175458158,-0.051667583929554284
2895,0.007119415399418294,0.0008464427466154112,-0.002482649188585484,-0.027503931439568863
2896,0.005757180284816532,0.00191152973822184,-0.027693683758794385,-0.026630618560501196
2897,0.011126870430666846,0.003472450331233251,-0.026317742942736644,-0.04130062434388637
2898,0.010651329489226424,0.00279363052887574,-0.024451934710310763,-0.046244164501143326
2899,0.013321730717906655,0.0029168774956464805,-0.028999739130798674,-0.047069489627219685
2900,0.017380019871016117,0.005232062983601765,-0.04069233401096273,-0.05854774627094761
2901,0.0019370129013048798,-0.0003608454134609862,-0.011973090750018067,-0.018052160576245035
2902,0.008559095155389052,0.0022405394477963136,-0.03382432146021308,-0.039069277592331475
2903,0.009711525916392127,0.0026196467203802865,-0.024493530886251724,-0.035200541546793085
2904,0.010665822969812666,0.002139902836396451,-0.0057233959861522354,-0.0331078287668658
2905,0.010756887118438141,0.001958512828382275,-0.00014434845434474486,-0.03994678427220333
2906,0.0008569851718235322,-0.0006526012248029012,0.004870562870003758,-0.016639606054456024
2907,0.006833661950380543,0.0017022901843682103,-0.015151453135005988,-0.02860667353118085
2908,0.015461434527634044,0.004271652791905389,-0.032810470307117756,-0.05120229701459644
2909,0.016691939830764224,0.004512195091194188,-0.03377612774702843,-0.05532826546888869
2910,0.008726718357311092,0.0019255882405141145,-0.00800942598476928,-0.028960870890987422
2911,0.005865913884057772,0.0017818049135978342,-0.025579678922646176,-0.029367680652996442
2912,0.007617428500174994,0.0013467297252745536,-0.018091591109214544,-0.027787861786739754
2913,0.015148471429467458,0.004097089544145588,-0.03297748127283723,-0.04714221487834935
2914,0.0035161977050448545,0.0003243734351329186,-0.020173297324006467,-0.023691195388448327
2915,0.00871056288286609,0.002404401611571516,-0.01633547988064854,-0.028303012779348657
2916,0.011243092201148941,0.0035631291719714353,-0.029012486217017297,-0.041363277953342825
2917,0.0064896830210278145,0.0016697919903232716,-0.02589822042444867,-0.03229955118827288
2918,0.006824240051210073,0.0014410765727931873,-0.005041813659408811,-0.02993166130921221
2919,0.008749673746141107,0.0013889002975206177,-0.022866460820891,-0.033406185506747565
2920,0.010727367524722475,0.002429956939203698,-0.016563561114011804,-0.041947099205815075
2921,0.008209912477539105,0.00202827870368244,0.00041627403355376513,-0.03277061767327072
2922,0.013733028456082097,0.004201585977355593,-0.03959383596144633,-0.044959741715736024
2923,0.007268064602393154,0.0019000683418600728,-0.01925743483709491,-0.032787352045868245
2924,0.007239022429125552,0.0021630529105007568,-0.02401782699411764,-0.026990824459178775
2925,0.012795033092224184,0.003345060098990993,-0.027460853262042062,-0.03720884597130447
2926,0.00656812534439688,0.0013364432792998537,-0.011551211809374462,-0.028575296647288306
2927,0.01113834371434319,0.004032591947901953,-0.03984192486340743,-0.033324436437238036
2928,0.013225729762481542,0.003205293365535572,-0.027307995867569657,-0.041614946316786194
2929,0.009636012967173646,0.002947899168674245,-0.03102647342389253,-0.035548995900989366
2930,0.011636427329557497,0.0030602591375154253,-0.030961641685178065,-0.044494640090183224
2931,0.00999476039876801,0.0019441082471868265,-0.015619161004381765,-0.0448291576333717
2932,0.0015313750843543583,-0.0006849666166926505,0.0029092890869316657,-0.014395003903200587
2933,0.009276739307970128,0.001880255078513443,-0.008564187652369215,-0.04245634541201038
2934,0.009498299268260402,0.00352648028972255,-0.036987640112838005,-0.03623002167845235
2935,0.006131730884670006,0.001187513333633955,-0.014376401487297519,-0.02391036365237298
2936,-0.0006293559826426876,-0.0006116209153625707,0.0025212577961736815,-0.010685670519466783
2937,0.010280302022376453,0.002565222065098821,-0.018791383069747924,-0.03570775013808658
2938,0.020034219205725456,0.005233257656864887,-0.02541104111606346,-0.05939534113766687
2939,0.006146841134155201,0.0021437575292000133,-0.02351063002746695,-0.031976100411267305
2940,0.004334661510663862,0.0005765283827670331,0.006105111640356153,-0.020411344599936987
2941,0.008612441861524378,0.0025216419479838492,-0.02580855720600317,-0.03517504077013833
2942,0.009074324697567748,0.0026792316657669457,-0.031286780568113515,-0.03812504745593981
2943,0.005142111109628478,0.0012333771219065204,-0.024732786292784026,-0.02130177514792897
2944,0.011683777423021846,0.0033019507490048006,-0.04015026135846078,-0.04442699439521047
2945,0.005820107827002707,0.000766899315711056,-0.0067136361804246425,-0.029139936844201686
2946,0.013803515805131505,0.004384007707146725,-0.045221690855773156,-0.04421642532557846
2947,0.008887522080193833,0.0021021777879125236,-0.02015857243291458,-0.03461427770793257
2948,0.008473434372317845,0.0019047139009354397,-0.014323880507900011,-0.03471989957380317
2949,0.019436019788122316,0.005251952341229327,-0.04835991808510892,-0.059325437652347324
2950,0.008448072761071512,0.0020641559839460477,-0.014714639914331251,-0.020334406672485095
2951,0.00982936794922823,0.002521579713990696,-0.02101359525249913,-0.04223791183874126
2952,-0.0009037840476200376,-0.001959513406933594,0.009502906112662468,-0.010252081874436714
2953,0.006448379496745149,0.0009127051628785854,-0.0013453923358680564,-0.024392571904214844
2954,0.004677361473051755,0.0006740582681992735,0.004510744329732086,-0.023162331551230597
2955,0.0064710933854637,0.0021375680515622886,-0.027382199179825262,-0.029583672976481568
2956,0.014247432962541218,0.0036592642224000382,-0.04384648364526794,-0.051584437861774024
2957,0.0032399228985953155,-0.0004596989663371298,0.0003347040754904107,-0.026292134077725127
2958,0.005193693984872683,0.0015780684294683656,-0.016742019775971118,-0.02494931465046968
2959,0.008921992271970991,0.002920416807508125,-0.022757082755625324,-0.04157499501508988
2960,0.0035862975995460955,-6.990357893096877e-05,-0.005133709731478531,-0.01871221353327024
2961,0.007886336481924494,0.00184746420389037,-0.012839715040267707,-0.03278699107813132
2962,0.0046184639896566515,0.0006203461362883911,-0.016159190955892522,-0.028611387664153942
2963,0.009956838736911333,0.002286041329529892,-0.01815760591572496,-0.03675725717115985
2964,0.017655279322963402,0.005367113899303583,-0.028696936167417586,-0.04960966130874245
2965,0.00502066677814289,0.0009977561517443279,-0.01888017451788071,-0.02900349931989965
2966,0.006975976522422989,0.000796868165737985,-0.0014778065436325538,-0.026457943966526565
2967,0.003907602376112207,0.00041241649960024884,-0.00683101446314871,-0.015152423039472618
2968,0.006245868385523323,0.0015420665790701615,-0.017180855022679853,-0.021433255025251174
2969,0.012800072062839785,0.0036929171608071354,-0.04634960274066463,-0.04102649606264652
2970,0.013309882859493638,0.003409589144797054,-0.018921606359102616,-0.03793209662639285
2971,0.008109714320660766,0.0023017751602487646,-0.004908514722514246,-0.034759083989674866
2972,0.01520757618153401,0.004467102863249528,-0.037784431665090046,-0.04877840205238049
2973,0.007840705378832635,0.001166545083685383,-0.01893279677303711,-0.037768604606303824
2974,0.00333938931862765,0.001020258186485573,-0.02079940103157335,-0.026143364466919783
2975,0.010741116288073393,0.002985783332295322,-0.022165585283405953,-0.030891624182623256
2976,0.012158152825563318,0.0031636509973943794,-0.030721235321684803,-0.040718117131910314
2977,0.005303741033093057,0.0007172111425671202,-0.004885514954355852,-0.029956735132658396
2978,0.012660628801044127,0.0036259502429378254,-0.03494045357298764,-0.046565667388090204
2979,0.005418483295375087,0.00024670537886320454,-0.012058745291367523,-0.026747505984957898
2980,0.015233349811699048,0.005120375584845016,-0.039923321280668056,-0.042833638535401786
2981,0.007239346477660391,0.0014042037389083994,-0.015421310925779697,-0.028021849317457992
2982,0.009187030924132977,0.002684965878557405,-0.02807498802577063,-0.033310752833852764
2983,0.010601225862637453,0.003046200476065214,-0.029438586373300657,-0.03444108299718862
2984,0.005191931987714948,0.0005472682188176203,-0.020080529744505027,-0.02180539554531502
2985,0.013664793399086883,0.003876128080885305,-0.029621021144348336,-0.04711969713009301
2986,0.00675057929100048,0.0007365400667671551,-0.017393198405793564,-0.041381436941103966
2987,0.008560642074653901,0.002641020051367543,-0.023783541300580413,-0.04029215192717128
2988,0.015406802718889556,0.004379271858392375,-0.04199442150538629,-0.053001813318134694
2989,0.013545437466872146,0.0040808224025557505,-0.0374231428778623,-0.042158645964584185
2990,0.0021085456280695025,0.00019137823150319755,-0.008505763773804242,-0.01584733485872092
2991,-0.0010148319672343975,-0.0006610841139065571,-0.01500258766655499,-0.00806378847439515
2992,-0.000305186207293362,-0.0007932568254900296,-0.007504183624429783,-0.01600677199961653
