winner_event_id,match_id,target,p_setup_incoming_xgb,p_xgb_plus_residual_gnn,graph_logit_correction,is_clearance
5f904e20-4b2e-44f9-8c33-b9fdb4a05a31,3773474,0,0.061500418931245804,0.05425376817584038,-0.1330636590719223,0
6ac51f92-0fde-44f0-a136-69364dc2acc8,3773477,0,0.2590915560722351,0.2611883282661438,0.010894146747887135,0
91c0e410-bcb4-4a50-ab70-43add86e590e,3773477,0,0.29636719822883606,0.28816306591033936,-0.039664946496486664,0
590bf310-a47c-498c-9fed-dc42b433baa9,3773477,1,0.2553758919239044,0.2479269951581955,-0.03955618292093277,1
b3752a9b-9908-4619-be59-9763215faf37,3773497,0,0.20452047884464264,0.2060665488243103,0.009476499632000923,1
ddcf3127-a165-4606-ac18-3db263cbc8a6,3773497,0,0.41415104269981384,0.4148874580860138,0.0030344417318701744,1
98c37f6a-b67b-4aa0-8ead-8f70e9ece5b8,3773497,0,0.10714630037546158,0.11027340590953827,0.03227624669671059,0
3dabe86e-1e54-47bc-b18a-5ba69b7e3d94,3773523,0,0.10119211673736572,0.10035324096679688,-0.009257328696548939,0
47c30fd0-e166-4b5f-bb10-24e297618215,3773523,0,0.04157284274697304,0.04173688590526581,0.004109396133571863,0
54c50412-dac6-4c60-a07d-2898f888d526,3773523,0,0.28384900093078613,0.28163841366767883,-0.010900321416556835,1
c77489b0-9a1e-4950-99f9-b26d5bd593ed,3773523,0,0.04779958352446556,0.047798555344343185,-2.2596679627895355e-05,0
4450e16e-5df6-4941-8ae0-e2d3434975fd,3773523,0,0.2580018639564514,0.2576684057712555,-0.0017427410930395126,0
da77b443-e083-4c59-862f-4f46329a9201,3773523,0,0.11205900460481644,0.11202574521303177,-0.0003343755379319191,0
88b65e00-b530-415f-8971-dd6636b38512,3773523,0,0.05589599534869194,0.056451741605997086,0.010482271201908588,0
a26d0120-a686-42bd-b9ea-db35d8fb4305,3773526,0,0.12043952196836472,0.1207568421959877,0.002991989254951477,0
7999fb35-32a0-4cfc-b4d1-ad67dd6422bb,3773526,1,0.5078074932098389,0.5056156516075134,-0.008768829517066479,1
4f2fb303-091b-44f0-8dab-c82e11990391,3773526,0,0.05013632774353027,0.050553370267152786,0.008723033592104912,0
6dc26e59-4f8b-4169-8d12-d9f76f1b7234,3773526,1,0.18112561106681824,0.18114352226257324,0.00012081488966941833,1
d1e7a98f-bca7-4884-bd4d-c8d76acbecc8,3773526,0,0.1649504452943802,0.16506771743297577,0.0008511869236826897,0
da871896-2869-4b8c-9555-218979bc35ed,3773526,1,0.322986900806427,0.3249683380126953,0.009047066792845726,0
effadaac-f84f-4112-9a15-a8cf2d836cbd,3773526,0,0.03470775485038757,0.03519832715392113,0.014543711207807064,0
ff34d868-9775-492f-af59-870e31c2d297,3773526,0,0.24097013473510742,0.24263706803321838,0.00909237377345562,1
4f3e29ed-01eb-4be8-9b3b-d67247047324,3773526,1,0.46937406063079834,0.46998682618141174,0.002460180316120386,0
86ccd188-1a06-4efe-96cd-8a548b96e62d,3773526,1,0.29592785239219666,0.2956811189651489,-0.0011845873668789864,1
aba8908b-b636-498d-974e-b9bd884f0dad,3773526,1,0.13568077981472015,0.13365618884563446,-0.017373744398355484,1
f788f223-30a3-4bb1-bd96-9622d43e8585,3773526,0,0.03980186581611633,0.03997032716870308,0.00439910963177681,0
674a451a-118b-4bc5-a436-fe7015cf0d74,3773526,0,0.14563143253326416,0.14610125124454498,0.003770998679101467,0
226470dd-6e28-48ba-8a71-29db4c13efbe,3773526,0,0.24210086464881897,0.2420588582754135,-0.00022889021784067154,0
c5855215-ea18-4f9f-8850-4e0c3b8879e8,3773526,0,0.3055936098098755,0.30621418356895447,0.002922660671174526,1
ce8f4504-1b43-4377-a637-df11ba24d969,3773547,0,0.08978668600320816,0.09397698193788528,0.05022737383842468,0
1ad65e45-025f-4c00-ba0a-b703b08470e0,3773547,1,0.20349009335041046,0.2053060084581375,0.011166655458509922,0
