match_id,competition,season,winner_event_id,split,target,winner_event_type,is_clearance,contest_x,contest_y,coverage_15m,loser_source_proxy,contestant_distance,nearest_winner_support,nearest_loser_support,second_winner_support,second_loser_support,winner_support_spread,loser_support_spread,winner_angular_concentration,loser_angular_concentration,support_centroid_gap,pass_length,pass_is_high,pass_is_low,winner_centroid_dx,winner_centroid_dy,loser_centroid_dx,loser_centroid_dy,winner_support_5m,loser_support_5m,support_advantage_5m,winner_support_10m,loser_support_10m,support_advantage_10m,winner_support_15m,loser_support_15m,support_advantage_15m
3794690,UEFA Euro,2020,899eea89-ff27-4afd-9d89-690d247b853a,train,1,Pass,0,49.6,42.7,0.8384229182990031,0,0.5407444559195246,14.37408738332189,11.46180217433103,,12.449991042771924,0.0,9.859013728629872,1.0,0.5084603570242673,9.557534519765206,20.036966,1,0,-14.346178807629158,0.8952886254753452,-5.646452225195802,-3.0621377462220423,0,0,0,0,0,0,1,3,-2
3794690,UEFA Euro,2020,c703a0d8-e581-4710-a313-8d70f97a0c54,train,1,Pass,0,32.7,51.7,0.881989213247121,0,0.6096344575883491,6.306012159669734,8.157261211034486,8.069759246753947,13.574709670549177,8.60751770030362,11.65991016687378,0.28277317372571936,0.24714100235732936,6.455859755851822,24.865236,1,0,-1.6533192776690868,-1.910189237059953,4.737507217338134,-0.9961531885690462,0,0,0,4,1,3,5,4,1
3794690,UEFA Euro,2020,12fb6ba6-49cf-49de-b724-548b886148f2,train,0,Clearance,1,96.7,53.9,0.8695628677362994,1,3.410420322871705,7.697862694632923,9.710489779417669,10.359288821169088,13.202276459028658,9.336909159969988,3.8493830397922406,0.42595879244618584,0.955838214143102,6.203193520165719,,0,0,4.186243541188048,-3.2988368847714806,8.790015325817365,-7.456347582734502,0,0,0,1,1,0,4,3,1
3794690,UEFA Euro,2020,e01c2787-5b12-45d3-8a38-d029dfccf715,train,0,Pass,0,25.3,40.8,0.7509827653720584,0,1.320006373978241,6.7002478106494445,10.340046198285398,7.3080462925777,11.096996563543394,6.852287200886466,4.660671458415806,0.703930693208901,0.9010773245629162,4.309977067329271,9.008884,0,1,7.301429229692467,-0.46451072477405686,9.005436278094773,3.4943100971247425,0,0,0,2,0,2,5,2,3
3794690,UEFA Euro,2020,0f697578-1763-4c24-98f9-8a5d9cd0791e,train,0,Clearance,1,34.1,12.8,0.8223278157044449,1,2.8946598523368463,5.683880368875567,5.138305670770853,5.970438050338174,6.4045798324705725,5.216869542961993,5.403833279412934,0.6965824583241653,0.6931801604271967,1.3200727655789946,,0,0,5.905007442682612,-1.1756208016317906,5.55100576342821,0.09610044042892103,0,0,0,3,2,1,4,3,1
3794690,UEFA Euro,2020,c259fb41-d449-40f8-a743-cd3994e9c967,train,0,Pass,0,81.3,60.3,0.789509028754866,0,0.8713497100788167,7.554852815896863,3.4590649208119797,7.561616647346068,6.500313677916507,2.873840034214089,6.6164565166616764,0.9113662575027499,0.7073970713993722,2.4301724412422834,25.110357,1,0,-6.246374218370003,2.9534083893768774,-3.9346767440820933,3.7029368288268945,0,1,-1,3,2,1,3,4,-1
3794690,UEFA Euro,2020,88fc06bc-6e03-4ff2-93e8-106f3929262d,train,0,Clearance,1,34.1,40.6,0.9129461524717921,1,4.758322551757997,2.366326129298539,9.336086974972051,8.400844904547895,11.768763723658509,8.32013313191459,6.5597045445096445,0.35396040128687584,0.7885670733050779,2.7462218659452926,,0,0,4.531879538895929,-3.372233439805919,6.347227923068523,-5.432875276971707,1,0,1,2,1,1,5,2,3
3794690,UEFA Euro,2020,592b99b0-dbf7-4113-8dfb-87ac3d79193a,train,0,Pass,0,90.8,34.2,1.0,0,2.1518132434170187,5.598524720732013,4.522010365015329,13.551285597408302,8.009694050987795,6.168477715419649,8.24777403937299,0.8407590503911847,0.4473360699632528,6.160054468434303,9.527329,0,1,-6.906983445023599,4.661960162863654,-0.8796438770864313,5.933749762937667,0,1,-1,1,2,-1,2,5,-3
3794690,UEFA Euro,2020,99df1658-1e10-4e02-9668-bc0468cd4baf,train,1,Pass,0,91.4,38.2,0.9029791169993766,1,0.33436099280774484,10.391424708790609,6.656219334869342,11.579546951248483,7.801302399549777,7.127376798559046,7.449244601017928,0.7445806355928806,0.5168614486840447,3.1572042193637895,16.776472,1,0,-5.276512502980073,6.834426777140069,-2.487622503903532,5.354551425693413,0,0,0,0,4,-4,3,5,-2
3794690,UEFA Euro,2020,f4317c27-2d41-46c7-9d98-1daf25b68ffc,train,0,Clearance,1,27.4,29.2,0.9864107810266693,1,1.6572182448565482,8.428017707410994,7.142994282852573,9.154278188938411,11.758901311176398,9.889816031132698,9.586249913389238,0.35967781721146563,0.24879120669413413,3.519747437767103,,0,0,4.43494958097948,-1.028303479508604,3.8660347627617617,2.4451613548146667,0,0,0,2,1,1,5,3,2
3794690,UEFA Euro,2020,f4db476b-4bf4-48cf-980f-5dc3b82c898c,train,1,Clearance,1,34.7,42.3,0.9215281465606281,1,1.3317651582709589,4.210433569496523,5.400295771769144,6.018632408301159,8.4605683304728,6.606933670563591,7.875575020030138,0.16575485117019134,0.23277509199084226,3.0534223728523386,,0,0,-1.1044406724347795,-2.1361302356160152,1.9291880062977924,-2.483240054846869,1,0,1,4,2,2,5,3,2
3794690,UEFA Euro,2020,e66d0d1f-fd0b-4698-834f-3d6580b5d795,train,0,Clearance,1,40.0,38.7,0.8456683578929164,1,0.4187185383397587,8.574610172960162,5.264755400243551,9.266868171153362,8.927078833030206,9.528264087531365,8.552860019986676,0.24767116358783298,0.14954484960195175,3.1529581208324693,,0,0,-0.3408369137613825,2.7314698540491396,2.250989011250359,0.9360358435211987,0,0,0,3,2,1,4,3,1
3794690,UEFA Euro,2020,f862aaaa-78dc-4b74-8f84-19694b04e25b,train,1,Pass,0,77.5,40.8,0.9280590112990987,0,4.183037849775963,3.4697705332094873,4.697187196385619,4.058632520447715,5.104949880038907,4.794356864872738,9.297738995374253,0.4144219736172717,0.1210354441364359,3.2434930815677525,14.725827,1,0,2.882437414592154,-0.3903665343558558,-0.3603249743263847,-0.3215228041169545,3,1,2,3,3,0,4,7,-3
3794690,UEFA Euro,2020,cad7d860-fe66-494f-9e1a-694075c7e1cc,train,0,Pass,0,71.1,26.9,0.9787351165003608,1,0.862380541807373,14.392161171323488,5.7052296863243,,8.347901260815423,0.0,7.6267945880181,1.0,0.5555266384725832,11.963216463765963,5.813777,1,0,10.872883251369686,9.429459845793716,-0.5272465487821828,5.802396474606174,0,0,0,0,2,-2,1,3,-2
3794691,UEFA Euro,2020,1835eecb-20c5-470b-91f6-3e62f1a4f1cc,train,1,Clearance,1,10.5,35.5,0.8653608848698935,1,0.8766996785189403,2.8068035719937305,3.330953075673469,2.850632605422256,4.8715507747544855,5.851163601645548,2.895755909613623,0.261002863953111,0.8173484527484116,2.149815339702376,,0,0,0.10233552068691498,2.948695720881558,-1.8609187048737255,3.8246745109432414,3,2,1,7,4,3,8,4,4
3794691,UEFA Euro,2020,7e29ada6-09fb-45d2-86db-a7510e8f6593,train,0,Pass,0,68.5,15.1,0.8961212898314571,1,0.8108906480708555,9.743754695897465,6.376607184462836,,7.388475720353973,0.0,6.176016670766081,1.0,0.5802804450130679,5.784482554868524,11.894957,1,0,-9.179945599321577,3.2663977662434664,-4.696944142456303,-0.38913726509218155,0,0,0,1,2,-1,1,3,-2
3794691,UEFA Euro,2020,c5d38bc0-8ab8-475b-a56d-a55b1c166b45,train,1,Pass,0,29.9,41.2,0.9221120167208982,1,0.5871660835605272,5.412027523836327,10.083319508778832,8.919095458182431,13.296769918633338,8.005670768307477,3.2598903852442604,0.4567117918044884,0.9695329533172549,11.217123473451593,1.9416488,1,0,-4.2908221437882474,1.6473047997863641,1.5276731205611753,11.237350257311686,0,0,0,2,0,2,3,2,1
3794691,UEFA Euro,2020,3c50a79c-7e22-451c-bea3-9237ebf8b986,train,1,Pass,0,32.6,39.9,0.9316064109551481,0,2.3285267567862364,4.669325880902763,4.925436988864138,7.667180868068812,10.701160361107975,2.9312079843861683,7.631391863730556,0.907062662375007,0.53706608633549,8.750133961097715,10.261579,1,0,-5.595070543155336,0.6303480723065853,2.1977934523558864,4.609809729945776,1,1,0,2,1,1,2,3,-1
3794691,UEFA Euro,2020,a86aa2cd-2912-40a1-a41e-399987bca98a,train,0,Pass,0,76.2,28.1,0.9184335745836898,0,2.285954860490734,4.997155190337093,14.263952931558295,,,0.0,0.0,1.0,1.0,9.34054823112465,1.0770329,1,0,4.59532566636797,1.9632987588069035,13.76640726633508,3.734485802772209,1,0,1,1,0,1,1,1,0
3794691,UEFA Euro,2020,e181b589-c53c-4ac0-9369-070a3e91ff87,train,0,Pass,0,69.6,18.2,0.9964620148533789,0,0.4857115388838381,5.6742196274900865,8.06048800850697,13.962626927109078,10.97601255789712,9.788149912395127,9.543955314108814,0.08655547767093694,0.3329866275384735,5.782100095907612,12.00375,1,0,-3.1029868013643984,-2.852972791028723,-2.9657509091431415,2.927498455243595,0,0,0,1,1,0,2,3,-1
3794691,UEFA Euro,2020,2b8bb413-0f70-4ec7-a715-f1dda0326b19,train,0,Pass,0,53.1,20.8,0.9906923367525403,0,0.36273934835756444,4.782321994579891,5.341456051285898,11.781464331715359,12.585948688594206,8.104389991088585,10.534468692967607,0.2272083268109798,0.19270491893443664,3.870107099601098,27.549591,1,0,3.632341409610948,-1.4006111116332924,-0.030031320643923703,-0.14970945799768387,1,0,1,1,1,0,2,3,-1
3794691,UEFA Euro,2020,317fce03-2c61-4cef-a8c8-78486954df96,train,1,Clearance,1,63.7,38.7,0.9750694226755517,1,0.8664432177602583,9.207867640702478,7.648407370624699,9.483320452405009,,9.288715050787443,0.0,0.39494593121696453,1.0,10.234422065627149,,0,0,-2.421457421741586,-4.0503183921657095,-4.888374329192793,5.882340667176216,0,0,0,2,1,1,3,1,2
3794691,UEFA Euro,2020,3b408e2a-563e-451d-8ca2-9b4988f0c87e,train,1,Clearance,1,59.5,71.0,0.8260773400824215,1,0.43213498838451486,7.404504006757166,5.848294115809285,10.81300938535115,9.20300801755923,9.091347079742711,6.9427361352775,0.06290863412662956,0.39585227791440764,3.4627129982748595,,0,0,-1.7550528824510785,-0.3756639886139439,0.011795067226866962,-3.353688439678862,0,0,0,1,2,-1,2,2,0
3794691,UEFA Euro,2020,b5171d5e-0e1d-42f3-b9dc-e69ad6e75363,train,1,Pass,0,64.3,56.1,1.0,0,1.4652122234190164,5.586440800083592,9.053497997239857,9.73171409531637,9.547974383007968,8.04286178181136,10.149317589082852,0.38156448079504546,0.22074435214575078,5.197152335138866,10.5019045,0,1,-4.48471969114379,1.1396353724350803,-1.297964589335758,-2.96584685450731,0,0,0,2,2,0,3,3,0
3794691,UEFA Euro,2020,7d2c9d1b-c37b-4071-8f4e-1c806a8a27be,train,0,Clearance,1,17.6,43.1,0.9867712462487437,1,1.5598469186723964,0.7751515796645428,4.067629425176088,4.237621333988017,8.236630279994277,7.050919709864369,8.359634986236761,0.3331925140491974,0.28573521859574313,3.0664839659968375,,0,0,-2.2596006936381756,-1.0009805221779118,0.6041565156014576,0.09547675480269173,2,1,1,4,2,2,5,3,2
3794691,UEFA Euro,2020,5dd40998-44a3-4b90-b2f0-89b73d7c7fd1,train,0,Pass,0,66.7,73.8,0.7554508873592568,0,1.4312553642699453,12.055470623352045,8.730211593061226,,,0.0,0.0,1.0,1.0,20.117416936435628,19.836582,0,1,-11.658183278607382,-3.069386680251185,8.441561779562193,-2.226348845409319,0,0,0,0,1,-1,1,1,0
3794691,UEFA Euro,2020,7b56123b-e2ba-4da3-8aa9-a782ed219510,train,1,Clearance,1,31.9,47.9,0.8578886467784501,1,0.5811391315798756,6.959663805866435,12.637547230930803,8.395817252724518,,7.036034465751771,0.0,0.40198005727216934,1.0,9.717133129929376,,0,0,3.078907836376608,0.691288179971906,12.550836979586556,-1.4778670866655759,0,0,0,2,0,2,2,1,1
3794691,UEFA Euro,2020,f2df00d4-fa58-4a9f-97d9-60e2b1d6e1de,train,1,Pass,0,56.6,8.9,0.8542308566756174,0,0.8806830980190691,13.54465265880033,6.100471960592464,,,0.0,0.0,1.0,1.0,17.466978531655414,23.607203,1,0,12.473874181445787,5.278264729341176,-4.913765476075206,3.6153377419137858,0,0,0,0,1,-1,1,1,0
3794691,UEFA Euro,2020,8806ce66-d22f-4353-9ddf-7b33bb750212,train,1,Pass,0,26.2,25.8,1.0,0,0.9688219170143121,9.148541438929625,3.3405501036101297,9.432158257572075,10.633075768482353,6.336771904157123,7.598221547153781,0.7904305938193988,0.417832938712558,8.542468036912162,12.557467,0,1,-8.024999278785627,-3.3560636712194474,0.4065886303460419,-1.9841724611555545,0,1,-1,2,1,1,3,3,0
3794691,UEFA Euro,2020,0be4afdf-07c6-4653-84da-84ff46a6362d,train,0,Pass,0,60.3,23.4,0.9895349556299903,0,1.7384346129229686,6.772594848094446,8.329067822636617,9.693174732159356,11.283070444274014,9.94115952900238,9.457082818153417,0.356762500103245,0.5432998621488162,6.648532174234998,8.561542,0,1,-2.235297583229773,-3.345943137532392,4.006182793483608,-5.63655501625383,0,0,0,2,1,1,5,3,2
3794691,UEFA Euro,2020,1dcf769e-6016-44ad-bd7e-402397211011,train,0,Pass,0,46.2,31.2,0.9950510539342063,0,0.7877749838849532,4.508962772239964,6.8983629742579735,5.033732840634838,8.919702298833851,10.182684927193247,8.813946870909557,0.1906995952165886,0.18965401800039036,3.4433593081774205,19.204426,0,1,-2.3658906834331384,-1.477048095043448,1.0588905288142847,-1.834255280650284,1,0,1,2,3,-1,6,4,2
3794691,UEFA Euro,2020,10f14e75-fe6d-49dd-8f92-ceef2805fff3,train,1,Pass,0,53.5,68.7,0.9151955470244993,0,0.46385559551242117,5.352689351143701,5.530767930739014,13.695530996608168,8.9308329745246,10.022181089843379,7.994401300947821,0.45842170557893536,0.41694844526972946,9.22985303032234,21.246176,1,0,-5.203476899024888,-0.831795424605744,3.2241451576291738,-4.5954868879895905,0,0,0,1,3,-2,3,4,-1
3794691,UEFA Euro,2020,ae3cdc3a-02f7-4b82-9ac6-f656bb333b87,train,1,Pass,0,22.4,45.4,0.9869797935265002,0,0.538560081427356,4.860062663476161,6.971446303739936,6.714996664004823,11.685100445568251,6.956917071115615,2.730816682549631,0.45575410209546247,0.9882523937433595,4.556750530487906,6.981404,0,1,-4.597025624122429,-2.3369648957080997,-9.089948949117336,-1.5769547689212757,1,0,1,3,1,2,5,2,3
3794692,UEFA Euro,2020,6f4a847b-63ae-44c4-999d-e7143f13e988,train,0,Clearance,1,18.9,15.7,0.8797737678845745,1,0.5654779858008504,2.141536086404888,14.817461824327118,13.927444457053747,,6.823588236206144,0.0,0.7766715786062574,1.0,8.454942905457019,,0,0,6.493262046344974,3.249020550419889,14.748880954256585,1.4239682273698726,1,0,1,1,0,1,2,1,1
3794692,UEFA Euro,2020,46cb3e8a-621f-4206-b7ff-210e76ee095a,train,0,Pass,0,64.0,54.4,0.7857262822021175,0,2.008552329128174,1.7438552887404017,11.583538797924346,10.74397060156928,14.36090477009746,5.57331099765865,5.254259407271451,0.650358036139646,0.9195835938354243,11.563469808500894,12.876335,1,0,0.9978434486010883,5.213394360029504,11.872496650123736,1.282013971574969,1,0,1,1,0,1,2,2,0
3794692,UEFA Euro,2020,74f87691-8c47-492c-85bc-a42e4eb17aea,train,1,Pass,0,47.3,16.3,0.9792111707697438,0,1.480110846542272,4.050280420246495,5.28247924414502,9.351687569259074,9.071830552415266,8.552776788142362,7.829766274646393,0.4834708210254515,0.5548148877009059,3.4996505253686188,9.291394,0,1,0.6208359236126224,5.231249277723487,3.9605560305172602,4.1853891497667295,1,0,1,2,2,0,4,4,0
3794692,UEFA Euro,2020,864e4814-b26e-4972-b660-9ddbe6a10f08,train,1,Pass,0,41.1,53.3,0.945327497814871,1,2.4954915687164636,8.336239440771179,10.38662496083639,9.41468248093093,13.55181298693656,8.90576997400636,8.90574302811758,0.21467289527110697,0.6968546624158852,7.815908088387323,12.205327,1,0,1.8003155046050274,0.33202313568622266,8.229238470502267,-4.112903044204441,0,0,0,4,0,4,4,3,1
3794692,UEFA Euro,2020,8376b7fc-4662-4554-8fab-8c304767cda2,train,1,Clearance,1,76.8,64.1,0.9864627579262865,1,1.9286889916205197,6.187486036424118,9.397660624803075,10.344749737298837,13.93135199754967,6.237098734072164,7.994261434754013,0.678044394437508,0.7423678492021155,6.037564405971201,,0,0,1.3798379174416837,-5.643054314125418,7.359540514637423,-4.809183337690268,0,0,0,1,1,0,2,2,0
3794692,UEFA Euro,2020,a49a610b-bcc3-4ae9-8828-ba48b65dc8f5,train,0,Pass,0,57.2,7.3,0.7971290713663651,0,1.2133535722967295,5.35509196885675,8.71772758290572,12.441001593944915,10.998149431925533,11.595689822258624,9.95029516269065,0.10951020133195175,0.38314185134196,4.805713341998747,25.319756,1,0,-2.64942764180703,2.3059269946784093,1.8599278134394435,3.967430561843894,0,0,0,1,1,0,4,3,1
3794692,UEFA Euro,2020,1196f6d0-0c6b-46fc-a646-4070089f7fae,train,0,Pass,0,63.3,52.1,0.9116528260676494,1,0.40235847388270984,8.758067573275309,8.399420958322676,9.982797590633659,10.250603021829473,10.939979271819634,9.086339606837656,0.07461527928517953,0.2834132131467569,3.8420622434535976,4.428318,1,0,-0.18383316831109225,1.5388633904046187,3.657289335463119,1.4538916682199552,0,0,0,2,1,1,5,3,2
3794692,UEFA Euro,2020,2a25fefc-c004-4ba7-b7a6-076b98078f4c,train,0,Clearance,1,32.4,32.3,0.9464504879454243,1,1.109278389467845,9.834329154536087,3.5465914867646102,10.386881560059246,14.70076438965272,10.15921002978645,8.834428058898027,0.3334124052221193,0.31563947788040886,2.1258693269079587,,0,0,4.30859180333465,0.031915145625520225,5.831045618789567,1.5156451665170785,0,1,-1,1,1,0,4,2,2
3794692,UEFA Euro,2020,4abc35ce-1a68-4123-ba5f-8e7f0a1f4d17,train,0,Clearance,1,17.8,66.6,0.8892253419329752,1,1.48608992332591,4.141048333944599,11.485638238350411,7.497778194870734,14.062520620633682,6.9680457431849065,9.603380733750887,0.5194567068140787,0.6491829699662611,5.060966959139985,,0,0,5.57171962636385,-3.0509413373335676,9.092929451534532,0.5842296254449479,1,0,1,3,0,3,5,3,2
3794692,UEFA Euro,2020,b3914699-0c45-4a07-b431-43653e5ecfee,train,1,Pass,0,62.9,44.0,0.980624994665223,0,1.6503170533794795,9.387618970707171,9.560068621827195,,12.868131116981115,0.0,8.351985127749348,1.0,0.6746946161995369,3.020602501480099,10.511898,0,1,3.8376280279543167,-8.567380058001433,0.9755791267732654,-7.601608056338428,0,0,0,1,1,0,1,2,-1
3794692,UEFA Euro,2020,6c1c1766-3825-4675-93af-43bbdcebe881,train,1,Pass,0,43.1,24.7,0.9744522781599309,0,3.298073959248806,12.74679392971393,8.36104218077259,12.90177680728281,13.248263970120826,11.101819287011674,8.542247547229888,0.4482363420364425,0.6286099246530946,12.793710158068967,9.552486,1,0,-5.190067609372333,3.4961685833417135,2.8615608867186104,-6.446180141663527,0,0,0,0,1,-1,4,2,2
3794692,UEFA Euro,2020,9f2a7ff8-c803-4119-8dd9-9aec6192eccc,train,0,Clearance,1,49.1,59.9,0.9676965611494031,1,1.09801301975152,5.409663211468306,4.715667738707173,8.97272530240859,14.093283337789725,9.253362502973227,7.966573881223195,0.06328802459527699,0.6130556927768662,6.51930565151541,,0,0,-0.5534295415385078,-0.3456890749045982,-0.13567616581298125,-6.851596259529252,0,1,-1,2,1,1,4,2,2
3794692,UEFA Euro,2020,11059ed7-a02c-4bf2-87d6-f538256cfdbb,train,0,Pass,0,113.9,29.6,0.7515797226731581,0,2.1193630624031945,2.9019707732259796,2.431140225530103,4.68723609435043,2.8282340913365775,4.409843268743501,5.278931174241073,0.9655183181874174,0.8174862022278472,1.5688521761310226,5.3084836,0,1,-1.0016147428666144,7.593538898921867,-0.21355711438770159,6.236976211558236,2,2,0,3,7,-4,4,10,-6
3794692,UEFA Euro,2020,1de54887-25ba-4741-b9c1-e532f9b155cf,train,1,Pass,0,50.8,30.1,0.8624623227231184,0,0.7905026591834028,5.765903369746632,4.27773199429336,13.650773309075982,,9.04530908262202,0.0,0.39746318871548114,1.0,7.366916429604327,9.81835,0,1,5.088205007448273,1.4447076536560282,-1.8770922527317992,3.843893298432633,0,1,-1,1,1,0,2,1,1
3794692,UEFA Euro,2020,8e8c2779-6c4b-453a-baf5-98517c3ca9ad,train,0,Pass,0,76.0,55.6,0.9102174460966088,0,2.4112043997780006,7.750840276572646,6.690568138733057,13.107806752644281,10.616020979743864,6.230356472303362,9.4076656169525,0.8297841819590226,0.12007200275704874,6.983500161196661,24.848541,1,0,-7.016282810054278,-5.281997272449914,-0.5256327567448267,-2.70503464429486,0,0,0,1,1,0,2,3,-1
3794692,UEFA Euro,2020,efae8a11-049a-40f6-bffa-5d085336cea6,train,1,Pass,0,58.2,16.0,0.9329891671712923,1,0.5011481542522216,9.539504700526958,8.309739482376154,10.716745667440282,9.438206280475317,9.833377458193839,9.674616450700597,0.37085023050374405,0.2807993532562562,2.9387083055164993,13.641848,0,1,-2.751215679982863,2.3639788174165517,-0.051164981307861034,3.524036026995583,0,0,0,1,2,-1,3,3,0
3794692,UEFA Euro,2020,44a38ee0-c0b6-44b2-a89a-2dcf02537820,train,1,Pass,0,25.7,16.0,0.9404640073446932,0,0.7222579908304857,5.715983811817198,1.4547690051491557,6.459447406858533,8.368076969467838,8.32123735666766,6.634227160889515,0.257845102397573,0.8209179259485496,7.476883154369453,16.443844,0,1,-0.6125685711335755,-3.0422239018441806,6.864299321946717,-3.057330639373167,0,1,-1,4,2,2,5,4,1
3794692,UEFA Euro,2020,c67c2404-feb1-4a6a-aa2f-05ec14d9ad83,train,0,Clearance,1,10.5,37.6,0.8771493248418593,1,1.5184058341795224,1.8058521400322287,1.9628461542099431,2.828521218652996,2.3320557516752607,5.765692934332825,5.252424175955058,0.360708955696191,0.48097813836643355,1.2178447444346723,,0,0,2.3399820911346487,1.7038567559747493,2.5434574646263535,2.9045830336623677,4,2,2,8,3,5,9,4,5
3794692,UEFA Euro,2020,e930cbb7-c31d-40df-8fcc-0fae5e5e5b50,train,0,Clearance,1,32.1,44.5,1.0,1,0.5590696148442976,8.786423307656927,6.589189291184137,9.109183876371418,8.436142414931458,10.972267750878272,8.444136644820459,0.20438743369830145,0.24586254679679898,4.08655390160632,,0,0,-2.063528342363449,0.029246477189052822,1.9129946256962203,-0.9126600336854361,0,0,0,3,2,1,8,3,5
3794692,UEFA Euro,2020,a7322bbe-f31a-4ee9-9738-ed5252054b8b,train,0,Clearance,1,43.2,28.9,1.0,1,0.39664175530458495,3.05052327317209,7.884633368582457,10.65947085466496,10.049063532613713,11.252452208350448,8.238573601373139,0.19069294803379497,0.5163802603326179,6.020695537107912,,0,0,-0.621477552156127,-0.9197484388511994,5.263774127071958,0.35012849325448325,1,0,1,1,1,0,9,4,5
3794692,UEFA Euro,2020,ed434ed2-a30c-4b67-a773-11cc930977e7,train,1,Clearance,1,35.8,37.1,1.0,1,1.797292945748583,7.0717728027743965,14.209891403081468,8.948986709605137,,8.356020379407047,0.0,0.06900740153867875,1.0,14.103441712894638,,0,0,0.39599667911151926,0.11149862509337893,7.429748292336441,-12.11279711709448,0,0,0,3,0,3,3,1,2
3795107,UEFA Euro,2020,f2c6a26b-dd9e-4c56-a301-58645d1fad69,test,0,Pass,0,36.2,17.0,1.0,0,2.042378532843217,8.169523114355323,6.822712124058861,9.113357611741128,11.030392820501842,10.29392068215864,9.521891001606896,0.11523019514183645,0.41075401945820206,5.884049822337638,11.101802,0,1,-2.1935068771866355,1.0442487430464766,3.5460207684783054,2.34034469489551,0,0,0,3,1,2,5,4,1
3795107,UEFA Euro,2020,ce54c199-2579-4958-a4fe-2e466c43a46a,test,1,Pass,0,77.3,56.0,0.9474153872369443,0,0.8602130102148605,3.476766763721448,4.2518895015076446,7.018764883409721,5.938840746089965,8.27807529285732,5.370759937404799,0.4503094387244571,0.36161386287422104,0.6588111977709042,8.276473,1,0,3.7678021582549945,-2.178108539859371,3.1283702639131974,-2.0194925040786393,1,1,0,4,3,1,6,3,3
3795107,UEFA Euro,2020,0b96f404-2b45-41d3-977c-bf27eb3b80b6,test,1,Pass,0,70.0,52.1,0.8305117270092295,1,3.8793353552499563,5.6453029173768,9.022918286696736,7.940931753658523,9.928134265321159,6.900631284308832,6.718143444072955,0.565968568773053,0.7441227257694868,3.476508041845794,9.047099,1,0,4.108389411886011,1.0974554723670693,7.348934467584716,2.356413734981505,0,0,0,3,2,1,5,4,1
3795107,UEFA Euro,2020,ee5edfb1-4bf1-4164-a673-0a24e9703de2,test,0,Clearance,1,41.3,30.1,1.0,1,1.8417791401197405,2.562880673217204,2.4265323946619213,7.984421896768407,6.159647000916218,10.119469295098819,9.289207255888146,0.1862782426254081,0.16841991641627588,2.3723706239958235,,0,0,0.46932332016373834,-2.5583670275297243,2.5844120944898696,-1.483870934322347,1,1,0,2,4,-2,6,7,-1
3795107,UEFA Euro,2020,4238b014-05a3-4626-826b-197a6ee3a723,test,0,Pass,0,21.1,56.2,0.8944308842628106,0,1.493910464345047,4.266531143814245,4.657557076190506,4.744328879196801,5.695664095096089,5.932631085715528,5.847738557218033,0.41853741806022887,0.33760509731820165,1.202006225290723,22.351734,0,1,-2.3415520607510985,-0.5340235233675953,-1.1643812446966493,-0.2909436281328084,3,1,2,6,3,3,6,3,3
3795107,UEFA Euro,2020,3fa73486-bb68-4626-8546-5aba5f63b533,test,1,Pass,0,81.9,42.0,0.8510841418337433,0,0.7339223420446072,3.7055056052040216,4.110036150168274,6.372945355114645,9.544166282206577,6.160989702453536,2.810509931470099,0.25358358484197274,0.9933943856188165,7.704620280391226,6.7029843,0,1,0.8207504520416684,0.7884295470539975,-0.8199423262939831,-6.7394719448714255,1,1,0,4,2,2,4,2,2
3795107,UEFA Euro,2020,04e437e5-8f09-410f-a7a8-882ef0a75954,test,1,Pass,0,62.8,54.0,0.8424806667900465,0,0.7851962874203711,3.622138834779367,6.443124412986663,8.376414787703958,13.47574870052256,8.20597489593164,3.566655111817175,0.3505428867436969,0.9979444823348612,6.7501895892590165,10.141499,1,0,1.384894690768526,2.881032969559083,3.878246498395896,9.153851813933766,1,0,1,2,1,1,4,2,2
3795107,UEFA Euro,2020,29835e6c-290f-4200-9e8c-976f08ca3fb7,test,1,Clearance,1,39.3,62.2,1.0,1,1.5957804515514886,4.137503293584742,6.139380927010703,7.785308957469008,10.604221442546514,8.634216615922384,6.99925608259023,0.4831458029900423,0.7567090287100053,5.415126993092102,,0,0,4.257212264369173,-2.1490949178764276,3.0641588363128514,-7.431161167850746,1,0,1,3,1,2,6,3,3
3795107,UEFA Euro,2020,480b490a-16f1-471a-ae90-3e7c86cfcf1c,test,0,Clearance,1,38.1,24.5,0.8939679607176022,1,0.9666617500285551,8.240081235642975,9.882848830847381,9.582993839054797,10.421609277526827,9.288042762299046,9.321908301543166,0.3598649192808313,0.39622656656780114,6.012051890806305,,0,0,-1.5482229519782014,4.83462540755625,3.622230108772804,1.7668602463487915,0,0,0,2,1,1,3,2,1
3795107,UEFA Euro,2020,fc88e42e-2664-41b8-975a-eaa4c8d70c3d,test,0,Clearance,1,26.0,20.2,1.0,1,1.1526315515232612,5.2287296147597315,12.708463287468756,8.843042779220761,,6.854508447673815,0.0,0.7609563181476325,1.0,8.97471442220069,,0,0,-0.7730526619065282,7.731185532287035,7.927423562792022,9.93282410923656,0,0,0,2,0,2,3,1,2
